,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
85,high_JJ,Visual,0.350649351,3.166666667
86,percent_NN,Visual,0.526627219,2.666666667
87,possible_JJ,Visual,0.366197183,2.6
88,might_MD,Interoceptive,0.310606061,2.157894737
89,can_MD,Visual,0.359223301,3.666666667
90,order_NN,Visual,0.41666666700000005,2.833333333
91,mind_NN,Interoceptive,0.314285714,3.55
92,briefly_NN,Visual,0.341463415,1.8235294119999998
93,eat_VB,Gustatory,0.210884354,4.526315789
94,permit_VB,Visual,0.366071429,2.157894737
95,year_NN,Visual,0.42222222200000004,1.0555555559999998
96,tap_VB,Haptic,0.30964467,3.210526316
97,ball_NN,Visual,0.48507462700000004,3.823529412
98,light_JJ,Visual,0.7711864409999999,4.6
99,source_NN,Visual,0.30597014899999997,3.0
100,try_VB,Visual,0.314685315,2.5
101,information_NN,Auditory,0.358381503,4.0
102,keep_VB,Visual,0.387096774,1.9
103,sea_NN,Visual,0.197841727,4.0
104,mystery_NN,Visual,0.312977099,2.5
105,god_NN,Interoceptive,0.419354839,2.388888889
106,go_VB,Visual,0.24832214800000002,2.421052632
107,begin_VB,Visual,0.41463414600000004,2.0
108,detect_VB,Visual,0.10725552099999999,3.842105263
109,just_RB,Visual,0.36283185799999995,2.05
110,color_NN,Visual,0.859903382,4.944444444
111,live_VB,Visual,0.18041237100000002,3.571428571
112,cut_VB,Haptic,0.341708543,3.45
113,think_VB,Interoceptive,0.474137931,3.529411765
114,would_MD,Auditory,0.4,1.294117647
115,again_RB,Visual,0.109090909,1.95
116,want_VB,Interoceptive,0.30069930100000003,3.375
117,state_NN,Visual,0.547368421,2.888888889
118,basket_NN,Visual,0.506849315,4.625
119,almost_RB,Visual,0.288135593,2.2941176469999998
120,aspect_NN,Visual,0.379310345,1.470588235
121,attempt_VB,Visual,0.27777777800000003,2.3
122,put_VB,Visual,0.36842105299999994,3.176470588
123,talk_VB,Auditory,0.586956522,4.5
124,support_NN,Visual,0.31088082899999997,3.157894737
125,facility_NN,Visual,0.437908497,4.058823529
126,allow_VB,Auditory,0.25,2.352941176
127,ship_NN,Visual,0.601694915,3.9444444439999997
128,nerve_NN,Interoceptive,0.509803922,3.714285714
129,way_NN,Visual,0.41176470600000004,4.0
130,feel_VB,Haptic,0.32673267300000003,4.705882353
131,stomach_NN,Interoceptive,0.403726708,4.058823529
132,something_NN,Visual,0.051383399,2.882352941
133,see_VB,Visual,0.927835052,5.0
134,already_RB,Visual,0.32799999999999996,2.526315789
135,little_JJ,Visual,0.46835443,4.277777778
136,home_NN,Visual,0.3375,4.0
137,bring_VB,Visual,0.29239766100000003,2.9
138,friendly_JJ,Auditory,0.37179487200000005,3.411764706
139,interested_JJ,Visual,0.136752137,3.111111111
140,group_NN,Visual,0.39130434799999997,3.368421053
141,other_JJ,Visual,0.270967742,2.5714285709999998
142,nearly_RB,Visual,0.235294118,2.166666667
143,organization_NN,Visual,0.510791367,3.7
144,government_NN,Visual,0.462809917,2.947368421
145,parent_NN,Visual,0.246696035,3.823529412
146,directly_RB,Visual,0.235294118,2.444444444
147,community_NN,Visual,0.38172043,4.1111111110000005
148,university_NN,Visual,0.45901639299999997,3.5625
149,welcome_JJ,Auditory,0.35714285700000004,3.25
150,not_RB,Auditory,0.195348837,1.5641025640000001
151,benefit_NN,Visual,0.280991736,2.157894737
152,own_JJ,Visual,0.214814815,2.105263158
153,need_NN,Interoceptive,0.316091954,3.263157895
154,leave_VB,Visual,0.408695652,2.6
155,professor_NN,Visual,0.46460177,3.75
156,thousand_NN,Visual,0.661290323,2.411764706
157,also_RB,Visual,0.41666666700000005,1.111111111
158,end_NN,Visual,0.46,2.555555556
159,technology_NN,Visual,0.3,4.315789474
160,center_NN,Visual,0.6593406589999999,3.157894737
161,final_JJ,Visual,0.32799999999999996,2.2
162,make_VB,Visual,0.165938865,3.388888889
163,time_NN,Interoceptive,0.446808511,2.333333333
164,here_RB,Visual,0.408759124,3.333333333
165,head_NN,Visual,0.378109453,4.473684211
166,therapy_NN,Auditory,0.298913043,3.333333333
167,right_RB,Visual,0.36111111100000004,2.833333333
168,then_RB,Interoceptive,0.267857143,1.0555555559999998
169,thing_NN,Visual,0.132890365,3.6
170,virtually_RB,Visual,0.546511628,2.611111111
171,interest_NN,Visual,0.153465347,2.736842105
172,question_NN,Auditory,0.5,3.823529412
173,problem_NN,Visual,0.385542169,3.611111111
174,portion_NN,Visual,0.302325581,4.4
175,student_NN,Visual,0.472440945,3.0
176,root_NN,Visual,0.45864661700000003,3.823529412
177,need_VB,Interoceptive,0.316091954,3.263157895
178,appearance_NN,Visual,0.7328244270000001,4.8
179,view_NN,Visual,0.9,4.95
180,even_RB,Visual,0.588888889,2.9444444439999997
181,history_NN,Auditory,0.467741935,3.105263158
182,talk_NN,Auditory,0.586956522,4.5
183,global_JJ,Visual,0.576923077,3.0
184,wave_NN,Visual,0.449591281,4.425
185,now_RB,Interoceptive,0.16477272699999998,2.526315789
186,let_VB,Visual,0.341463415,1.764705882
187,kind_NN,Visual,0.33898305100000004,3.05
188,temperature_NN,Haptic,0.342105263,2.9444444439999997
189,control_NN,Visual,0.295,3.421052632
190,child_NN,Visual,0.34254143600000003,4.2
191,still_RB,Visual,0.30069930100000003,2.588235294
192,do_VB,Interoceptive,0.193877551,2.47826087
193,national_JJ,Visual,0.340206186,2.055555556
194,deep_JJ,Visual,0.35668789799999995,3.7058823530000002
195,learn_VB,Auditory,0.268867925,3.9411764710000003
196,level_NN,Visual,0.601449275,4.6111111110000005
197,saw_VB,Visual,0.36815920399999996,4.3888888889999995
198,really_RB,Auditory,0.23636363600000002,1.842105263
199,control_VB,Visual,0.295,3.421052632
200,decision_NN,Auditory,0.35625,2.714285714
201,combine_VB,Visual,0.26119403,3.2
202,tech_NN,Visual,0.39473684200000003,3.315789474
203,tax_NN,Visual,0.53,2.75
204,rate_NN,Visual,0.375,2.666666667
205,mean_VB,Auditory,0.275132275,3.6470588239999997
206,like_VB,Interoceptive,0.170305677,3.142857143
207,embrace_VB,Haptic,0.454545455,3.611111111
208,sort_NN,Visual,0.533898305,4.0625
209,food_NN,Gustatory,0.166212534,4.578947368
210,bad_JJ,Visual,0.136752137,2.7
211,very_RB,Auditory,0.235294118,1.529411765
212,dry_JJ,Haptic,0.3,3.9
213,memory_NN,Interoceptive,0.365079365,2.842105263
214,most_RB,Visual,0.30172413800000003,3.071428571
215,internet_NN,Visual,0.652892562,4.3888888889999995
216,effort_NN,Visual,0.3625,3.411764706
217,program_NN,Visual,0.509433962,3.5625
218,patient_NN,Interoceptive,0.384615385,2.222222222
219,part_NN,Visual,0.41304347799999996,3.5
220,plane_NN,Visual,0.389189189,4.0
221,soil_NN,Visual,0.397727273,4.176470588
222,leadership_NN,Visual,0.492307692,3.764705882
223,common_JJ,Visual,0.465346535,2.6842105259999998
224,basic_JJ,Visual,0.318181818,2.947368421
225,political_JJ,Auditory,0.48214285700000004,3.375
226,violence_NN,Visual,0.33640553,4.1052631580000005
227,period_NN,Interoceptive,0.25,3.0588235289999997
228,activity_NN,Visual,0.262910798,3.823529412
229,field_NN,Visual,0.446153846,4.333333333
230,point_NN,Visual,0.468531469,3.833333333
231,however_RB,Auditory,0.446153846,1.7777777780000001
232,relation_NN,Visual,0.290076336,2.625
233,element_NN,Visual,0.163636364,3.6875
234,development_NN,Visual,0.264248705,3.764705882
235,well_RB,Interoceptive,0.37078651700000004,2.0
236,family_NN,Visual,0.30941704,4.2352941180000006
237,allegation_NN,Auditory,0.67032967,3.8125
238,may_MD,Visual,0.308900524,2.03030303
239,view_VB,Visual,0.9,4.95
240,man_NN,Visual,0.165467626,4.058823529
241,dish_NN,Visual,0.42771084299999995,4.0
242,provide_VB,Visual,0.43956044,2.05
243,simple_JJ,Visual,0.276923077,2.625
244,elegance_NN,Visual,0.300492611,4.333333333
245,breast_NN,Visual,0.381909548,4.05
246,sight_NN,Visual,0.785123967,5.0
247,button_NN,Haptic,0.484375,3.875
248,complex_JJ,Visual,0.256830601,3.052631579
249,vital_JJ,Interoceptive,0.34166666700000003,2.05
250,president_NN,Visual,0.44378698200000005,3.761904762
251,new_NN,Visual,0.118110236,3.9375
252,fondling_NN,Haptic,0.448484848,4.3142857139999995
253,the_NN,Auditory,0.43181818200000005,1.0555555559999998
254,private_JJ,Visual,0.384,2.833333333
255,body_NN,Visual,0.22039473699999998,4.315789474
256,story_NN,Auditory,0.5660377360000001,4.3571428569999995
257,love_NN,Interoceptive,0.264,4.3888888889999995
258,humorous_JJ,Auditory,0.42580645200000006,3.9411764710000003
259,conference_NN,Auditory,0.491935484,3.875
260,relate_VB,Auditory,0.347826087,2.1
261,young_JJ,Visual,0.44230769200000003,4.058823529
262,pull_VB,Haptic,0.428571429,4.3888888889999995
263,understand_VB,Auditory,0.235294118,2.6
264,citizen_NN,Visual,0.49,3.5
265,maybe_RB,Auditory,0.333333333,2.263157895
266,too_RB,Auditory,0.34939759,1.684210526
267,late_JJ,Visual,0.5,3.5
268,personal_JJ,Interoceptive,0.310344828,2.8
269,particularly_RB,Visual,0.333333333,1.6875
270,example_NN,Visual,0.43181818200000005,3.277777778
271,round_NN,Visual,0.571428571,3.5555555560000003
272,should_MD,Visual,0.172839506,1.3125
273,social_JJ,Visual,0.4,3.35
274,finger_NN,Haptic,0.39473684200000003,4.1052631580000005
275,third_JJ,Visual,0.6125,3.0625
276,visitor_NN,Visual,0.39080459799999995,4.2352941180000006
277,know_VB,Interoceptive,0.40952381,2.7058823530000002
278,moment_NN,Visual,0.235294118,1.588235294
279,forehead_NN,Visual,0.582677165,4.4117647060000005
280,soul_NN,Interoceptive,0.745762712,2.444444444
281,individual_NN,Visual,0.325,2.75
282,friend_NN,Visual,0.27753304,3.736842105
283,partner_NN,Visual,0.303418803,3.85
284,mission_NN,Visual,0.33582089600000004,2.526315789
285,corner_NN,Visual,0.52189781,3.972972973
286,much_RB,Visual,0.26950354600000004,3.0625
287,work_VB,Visual,0.256684492,3.5625
288,conscience_NN,Interoceptive,0.833333333,3.684210526
289,word_NN,Visual,0.5066666670000001,4.470588235
290,financial_JJ,Visual,0.514925373,3.6
291,loss_NN,Interoceptive,0.35897435899999997,3.111111111
292,warm_JJ,Haptic,0.373056995,3.714285714
293,sector_NN,Visual,0.423913043,2.444444444
294,fellow_JJ,Visual,0.41509434,3.35
295,health_NN,Interoceptive,0.422535211,3.685714286
296,change_VB,Visual,0.286384977,4.055555556
297,employee_NN,Visual,0.423913043,3.8181818180000002
298,essential_JJ,Visual,0.25,2.166666667
299,actual_JJ,Visual,0.329268293,3.388888889
300,countless_JJ,Visual,0.387596899,2.5714285709999998
301,give_VB,Visual,0.444444444,3.5555555560000003
302,depth_NN,Visual,0.335260116,4.0
303,note_NN,Visual,0.48837209299999995,3.7058823530000002
304,beauty_NN,Visual,0.453551913,4.8888888889999995
305,sun_NN,Visual,0.508196721,4.7
306,disease_NN,Interoceptive,0.394285714,3.619047619
307,barely_RB,Visual,0.253731343,2.588235294
308,enough_RB,Visual,0.19871794899999998,2.444444444
309,totally_RB,Visual,0.226804124,1.473684211
310,truth_NN,Auditory,0.415254237,2.722222222
311,once_RB,Visual,0.381818182,1.095238095
312,wife_NN,Visual,0.227488152,3.529411765
313,country_NN,Visual,0.41509434,2.882352941
314,opponent_NN,Visual,0.38922155700000005,3.421052632
315,society_NN,Visual,0.465838509,4.0
316,broad_JJ,Visual,0.517241379,3.75
317,day_NN,Visual,0.471698113,4.210526316
318,range_NN,Visual,0.46323529399999996,3.9411764710000003
319,king_NN,Visual,0.519230769,3.666666667
320,music_NN,Auditory,0.612676056,4.833333333
321,imagine_VB,Interoceptive,0.185929648,2.842105263
322,face_NN,Visual,0.5,4.95
323,commission_NN,Visual,0.46031746,1.7222222219999999
324,report_NN,Auditory,0.45323741,3.7058823530000002
325,numerous_JJ,Visual,0.528,3.35
326,constantly_RB,Visual,0.32631578899999997,1.9444444440000002
327,communication_NN,Auditory,0.40609137100000003,4.6111111110000005
328,staff_NN,Visual,0.465753425,3.578947368
329,together_RB,Visual,0.40211640200000004,4.315789474
330,quiet_JJ,Auditory,0.620689655,4.285714286
331,message_NN,Visual,0.465408805,4.1111111110000005
332,visit_NN,Visual,0.467153285,3.473684211
333,spirit_NN,Interoceptive,0.446153846,2.761904762
334,official_NN,Visual,0.3671875,2.888888889
335,remark_NN,Auditory,0.7215189870000001,3.3529411760000003
336,morning_NN,Visual,0.373417722,3.588235294
337,nice_JJ,Visual,0.19496855300000002,2.529411765
338,commercial_JJ,Visual,0.444444444,4.0
339,use_NN,Haptic,0.18390804600000002,2.777777778
340,potential_JJ,Interoceptive,0.283464567,2.277777778
341,intimate_JJ,Interoceptive,0.223826715,2.96
342,quickly_RB,Visual,0.44915254200000004,3.0
343,personally_RB,Visual,0.21969697,2.4666666669999997
344,blue_JJ,Visual,0.831775701,4.45
345,warmth_NN,Haptic,0.4375,3.736842105
346,help_VB,Visual,0.28627451,3.1538461539999996
347,movement_NN,Visual,0.4,3.882352941
348,stretch_VB,Interoceptive,0.326241135,2.833333333
349,technique_NN,Visual,0.495575221,2.714285714
350,set_VB,Visual,0.41964285700000004,2.526315789
351,opportunity_NN,Visual,0.345238095,1.875
352,military_JJ,Visual,0.506493506,4.1052631580000005
353,finally_RB,Visual,0.325301205,1.75
354,bill_NN,Visual,0.536764706,3.894736842
355,star_NN,Visual,0.684210526,4.444444444
356,first_RB,Visual,0.41228070200000005,3.1875
357,experience_NN,Visual,0.058479532,3.45
358,profoundly_RB,Visual,0.28,2.472222222
359,number_NN,Visual,0.581196581,3.631578947
360,location_NN,Visual,0.433628319,3.125
361,meeting_NN,Visual,0.457746479,3.9411764710000003
362,recent_JJ,Visual,0.29787234,2.0
363,relationship_NN,Visual,0.28571428600000004,3.25
364,determine_VB,Interoceptive,0.38888888899999996,2.3125
365,subject_NN,Visual,0.165354331,2.058823529
366,participant_NN,Visual,0.473282443,3.315789474
367,back_RB,Visual,0.404651163,2.78125
368,someone_NN,Visual,0.302222222,3.842105263
369,moon_NN,Visual,0.867346939,4.777777778
370,wall_NN,Visual,0.588235294,4.444444444
371,hold_VB,Haptic,0.486842105,4.352941176
372,actually_RB,Visual,0.289855072,1.1
373,smell_VB,Olfactory,0.664285714,4.8947368419999995
374,hunger_NN,Interoceptive,0.35164835200000005,4.470588235
375,culture_NN,Visual,0.248175182,3.952380952
376,condition_NN,Visual,0.329192547,3.0
377,update_VB,Visual,0.395238095,2.757575758
378,matter_NN,Visual,0.30322580600000004,3.111111111
379,critical_JJ,Auditory,0.39516129,2.631578947
380,more_JJ,Visual,0.240506329,3.0588235289999997
381,consciousness_NN,Interoceptive,0.489959839,3.742857143
382,sometimes_RB,Auditory,0.270588235,1.4444444440000002
383,thought_NN,Interoceptive,0.48854961799999996,3.35
384,value_NN,Visual,0.471153846,2.882352941
385,hear_VB,Auditory,0.8736842109999999,4.6111111110000005
386,radio_NN,Auditory,0.548387097,4.722222222
387,dial_NN,Haptic,0.395973154,3.6875
388,old_JJ,Visual,0.20089285699999998,3.35
389,member_NN,Visual,0.292517007,3.117647059
390,especially_RB,Interoceptive,0.41176470600000004,1.105263158
391,host_NN,Visual,0.48226950399999996,3.578947368
392,taste_NN,Gustatory,0.428571429,4.647058824
393,smell_NN,Olfactory,0.664285714,4.8947368419999995
394,hope_VB,Interoceptive,0.338345865,3.333333333
395,shore_NN,Visual,0.45930232600000004,3.761904762
396,become_VB,Visual,0.384,2.888888889
397,personnel_NN,Visual,0.663265306,3.421052632
398,measure_VB,Visual,0.503703704,3.238095238
399,felt_VB,Haptic,0.503225806,4.210526316
400,fundamental_JJ,Visual,0.45,1.588235294
401,familiar_JJ,Visual,0.088235294,3.0
402,else_RB,Visual,0.419047619,2.75
403,easy_JJ,Interoceptive,0.303921569,2.133333333
404,extremely_RB,Interoceptive,0.110619469,2.75
405,constant_JJ,Visual,0.318181818,2.222222222
406,agency_NN,Visual,0.44799999999999995,3.157894737
407,folk_NN,Visual,0.401639344,2.888888889
408,one_NN,Visual,0.357723577,3.0
409,explore_VB,Visual,0.44585987299999996,4.625
410,portrait_NN,Visual,0.7333333329999999,4.8888888889999995
411,more_RB,Visual,0.240506329,3.0588235289999997
412,department_NN,Visual,0.666666667,2.888888889
413,everything_NN,Visual,0.037333332999999996,4.057142857
414,background_NN,Visual,0.551401869,3.4444444439999997
415,truly_RB,Interoceptive,0.25,2.0
416,minute_NN,Interoceptive,0.477777778,2.529411765
417,nation_NN,Visual,0.482758621,2.5
418,long_JJ,Visual,0.454545455,3.823529412
419,border_NN,Visual,0.424,3.733333333
420,size_NN,Visual,0.517241379,4.222222222
421,speech_NN,Auditory,0.576388889,4.15
422,frequently_RB,Visual,0.29787234,2.666666667
423,nose_NN,Visual,0.291970803,4.2380952380000005
424,ground_NN,Visual,0.352657005,4.210526316
425,come_VB,Visual,0.5187969920000001,2.464285714
426,always_RB,Visual,0.5166666670000001,1.8235294119999998
427,page_NN,Visual,0.5,4.1578947369999995
428,web_NN,Visual,0.5111821089999999,4.1
429,light_NN,Visual,0.7711864409999999,4.6
430,remain_VB,Visual,0.283783784,2.0
431,attention_NN,Visual,0.396694215,2.823529412
432,prayer_NN,Auditory,0.394871795,3.5
433,behavior_NN,Visual,0.43820224700000004,3.95
434,feeling_NN,Haptic,0.362745098,4.3888888889999995
435,mention_VB,Auditory,0.705882353,4.5
436,energy_NN,Interoceptive,0.36666666700000006,4.25
437,finish_VB,Visual,0.33587786299999994,3.0625
438,simply_RB,Interoceptive,0.22033898300000002,1.8333333330000001
439,cover_VB,Visual,0.456896552,3.212121212
440,nothing_NN,Interoceptive,0.223880597,1.111111111
441,red_JJ,Visual,0.705357143,4.555555556
442,wine_NN,Gustatory,0.232954545,4.304347826
443,men_NN,Visual,0.366336634,4.647058824
444,several_JJ,Visual,0.42342342299999997,3.266666667
445,include_VB,Visual,0.301587302,2.5
446,develop_VB,Visual,0.511363636,2.7058823530000002
447,worker_NN,Visual,0.454545455,3.2941176469999998
448,name_NN,Visual,0.484848485,3.2
449,image_NN,Visual,0.776978417,4.909090909
450,bright_JJ,Visual,0.784313725,4.705882353
451,joy_NN,Interoceptive,0.362745098,4.210526316
452,component_NN,Visual,0.523809524,3.380952381
453,balance_NN,Visual,0.270833333,2.555555556
454,therefore_RB,Auditory,0.446808511,1.166666667
455,experience_VB,Visual,0.058479532,3.45
456,tragedy_NN,Visual,0.39310344799999997,3.3529411760000003
457,black_JJ,Visual,0.8620689659999999,4.470588235
458,plan_VB,Visual,0.308917197,2.743589744
459,crime_NN,Visual,0.515625,4.125
460,past_NN,Interoceptive,0.25531914899999997,2.9375
461,month_NN,Visual,0.273972603,1.315789474
462,wait_VB,Interoceptive,0.329787234,1.736842105
463,much_JJ,Visual,0.26950354600000004,3.0625
464,arm_NN,Haptic,0.359773371,3.939393939
465,different_JJ,Visual,0.21551724100000003,3.428571429
466,short_JJ,Visual,0.552147239,4.380952381
467,key_JJ,Visual,0.453416149,4.294117647
468,require_VB,Visual,0.29,2.058823529
469,sexual_JJ,Interoceptive,0.213559322,3.80952381
470,contact_NN,Haptic,0.331325301,3.866666667
471,affection_NN,Interoceptive,0.286713287,3.685714286
472,move_VB,Visual,0.278645833,3.166666667
473,regard_VB,Visual,0.283185841,1.85
474,age_NN,Visual,0.221105528,3.8125
475,appropriate_JJ,Visual,0.34507042299999996,2.083333333
476,humor_NN,Auditory,0.37837837799999996,4.0
477,wonderful_JJ,Interoceptive,0.111486486,3.789473684
478,connection_NN,Visual,0.25925925899999996,2.6842105259999998
479,past_JJ,Interoceptive,0.25531914899999997,2.9375
480,everywhere_RB,Visual,0.484615385,3.9375
481,delicate_JJ,Haptic,0.340659341,3.526315789
482,describe_VB,Auditory,0.622641509,4.125
483,foot_NN,Visual,0.44,4.1052631580000005
484,person_NN,Visual,0.22543352600000002,4.454545455
485,essence_NN,Visual,0.075268817,2.0
486,play_NN,Visual,0.275510204,3.75
487,sphere_NN,Visual,0.575539568,3.857142857
488,therapeutic_JJ,Interoceptive,0.19069767399999998,3.166666667
489,application_NN,Visual,0.49438202200000003,3.0
490,fine_JJ,Interoceptive,0.224358974,2.368421053
491,nature_NN,Visual,0.18965517199999998,4.5
492,often_RB,Interoceptive,0.36170212799999996,1.6818181819999998
493,law_NN,Visual,0.42105263200000004,2.1818181819999998
494,conduct_NN,Visual,0.411042945,3.45
495,fire_NN,Visual,0.312302839,4.545454545
496,carefully_RB,Visual,0.405405405,2.647058824
497,avoid_VB,Visual,0.226993865,2.666666667
498,difference_NN,Visual,0.163934426,3.666666667
499,event_NN,Visual,0.42138364799999994,4.0
500,large_JJ,Visual,0.43292682899999996,3.894736842
501,hardly_RB,Visual,0.207070707,1.657142857
502,education_NN,Visual,0.359550562,3.888888889
503,eye_NN,Visual,0.614814815,4.6111111110000005
504,various_JJ,Visual,0.274074074,2.722222222
505,document_NN,Visual,0.522012579,4.15
506,presence_NN,Visual,0.321637427,3.625
507,spark_VB,Visual,0.36170212799999996,3.238095238
508,practice_NN,Visual,0.35256410299999996,3.6875
509,performance_NN,Visual,0.47967479700000004,3.470588235
510,artistic_JJ,Visual,0.29004329,3.857142857
511,variety_NN,Visual,0.20657277,4.125
512,policy_NN,Visual,0.35,2.764705882
513,instrument_NN,Auditory,0.340517241,4.5
514,involve_VB,Visual,0.377952756,2.409090909
515,dream_NN,Interoceptive,0.282051282,3.9411764710000003
516,dare_VB,Visual,0.41666666700000005,2.0
517,inner_JJ,Visual,0.44705882399999997,2.111111111
518,hand_NN,Visual,0.41206030200000004,4.25
519,ask_VB,Auditory,0.622222222,3.733333333
520,voice_NN,Auditory,0.47297297299999996,4.75
521,deliver_VB,Visual,0.42,3.421052632
522,class_NN,Visual,0.265957447,3.6470588239999997
523,point_VB,Visual,0.468531469,3.833333333
524,keyboard_NN,Haptic,0.32780083,4.666666667
525,function_NN,Visual,0.448275862,2.2941176469999998
526,key_NN,Visual,0.453416149,4.294117647
527,pad_NN,Haptic,0.428571429,2.444444444
528,album_NN,Auditory,0.4,4.055555556
529,intend_VB,Auditory,0.29787234,1.631578947
530,artist_NN,Visual,0.41071428600000004,4.294117647
531,sweet_JJ,Gustatory,0.45731707299999996,4.1
532,death_NN,Visual,0.358851675,3.571428571
533,turn_NN,Visual,0.572649573,3.888888889
534,angel_NN,Visual,0.5,2.45
535,sky_NN,Visual,0.8018018020000001,4.736842105
536,enter_VB,Visual,0.484848485,3.722222222
537,promise_VB,Auditory,0.45161290299999995,3.588235294
538,pay_VB,Visual,0.49645390100000003,3.65
539,away_RB,Visual,0.385365854,2.59375
540,base_NN,Visual,0.5307692310000001,3.5
541,glove_NN,Haptic,0.49681528700000005,4.333333333
542,letter_NN,Visual,0.610687023,4.210526316
543,universal_JJ,Visual,0.204225352,2.277777778
544,desktop_NN,Visual,0.444134078,3.8372093019999998
545,river_NN,Visual,0.37078651700000004,4.590909091
546,hair_NN,Visual,0.375,4.3888888889999995
547,pressure_NN,Interoceptive,0.291891892,3.666666667
548,complete_JJ,Visual,0.28358209,3.631578947
549,physical_JJ,Visual,0.28481012699999997,3.125
550,sensitive_JJ,Interoceptive,0.318777293,3.8181818180000002
551,cause_VB,Visual,0.505617978,2.5
552,same_JJ,Visual,0.15899581599999998,3.333333333
553,real_JJ,Visual,0.039525692,4.181818182
554,character_NN,Visual,0.371212121,2.833333333
555,drama_NN,Visual,0.33974359,3.111111111
