,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
88,there_RB,Visual,0.6,2.8125
89,heart_NN,Interoceptive,0.350574713,3.611111111
90,now_RB,Interoceptive,0.16477272699999998,2.526315789
91,fact_NN,Visual,0.369337979,3.166666667
92,download_VB,Visual,0.7638888890000001,3.4375
93,only_RB,Visual,0.402777778,1.7777777780000001
94,candidate_NN,Visual,0.345794393,3.904761905
95,message_NN,Visual,0.465408805,4.1111111110000005
96,opportunity_NN,Visual,0.345238095,1.875
97,directly_RB,Visual,0.235294118,2.444444444
98,memory_NN,Interoceptive,0.365079365,2.842105263
99,generation_NN,Visual,0.3183391,1.929824561
100,so_RB,Auditory,0.396825397,1.6470588240000001
101,develop_VB,Visual,0.511363636,2.7058823530000002
102,self_NN,Interoceptive,0.158075601,3.842105263
103,communicate_VB,Auditory,0.5123456789999999,4.473684211
104,skill_NN,Visual,0.34920634899999997,3.0
105,medium_NN,Visual,0.305194805,3.411764706
106,black_JJ,Visual,0.8620689659999999,4.470588235
107,ear_NN,Visual,0.330097087,3.833333333
108,news_NN,Visual,0.467948718,4.5625
109,good_JJ,Visual,0.078838174,3.0
110,child_NN,Visual,0.34254143600000003,4.2
111,attitude_NN,Auditory,0.352631579,3.789473684
112,television_NN,Visual,0.44134078200000004,4.647058824
113,then_RB,Interoceptive,0.267857143,1.0555555559999998
114,hear_VB,Auditory,0.8736842109999999,4.6111111110000005
115,look_VB,Visual,0.9870129870000001,4.222222222
116,example_NN,Visual,0.43181818200000005,3.277777778
117,find_VB,Visual,0.41549295799999997,3.4444444439999997
118,today_NN,Visual,0.36036036,2.5
119,own_JJ,Visual,0.214814815,2.105263158
120,anybody_NN,Visual,0.510948905,3.5
121,else_RB,Visual,0.419047619,2.75
122,encourage_VB,Auditory,0.405594406,2.9
123,engage_VB,Visual,0.29588015,2.727272727
124,design_VB,Visual,0.538461538,4.1111111110000005
125,room_NN,Visual,0.49685534600000003,3.95
126,phone_NN,Auditory,0.35042735,3.904761905
127,conversation_NN,Auditory,0.701030928,4.533333333
128,thought_NN,Interoceptive,0.48854961799999996,3.35
129,proposal_NN,Auditory,0.417266187,3.529411765
130,start_VB,Visual,0.34042553200000003,3.6
131,creative_JJ,Visual,0.199004975,3.4444444439999997
132,government_NN,Visual,0.462809917,2.947368421
133,community_NN,Visual,0.38172043,4.1111111110000005
134,wish_VB,Auditory,0.433566434,2.583333333
135,need_VB,Interoceptive,0.316091954,3.263157895
136,close_JJ,Visual,0.30516431899999996,3.842105263
137,friend_NN,Visual,0.27753304,3.736842105
138,moment_NN,Visual,0.235294118,1.588235294
139,watch_VB,Visual,0.467391304,4.833333333
140,morning_NN,Visual,0.373417722,3.588235294
141,attentively_RB,Visual,0.446153846,3.222222222
142,happy_JJ,Interoceptive,0.278350515,4.5
143,view_NN,Visual,0.9,4.95
144,word_NN,Visual,0.5066666670000001,4.470588235
145,great_JJ,Visual,0.23076923100000002,2.5
146,pleasure_NN,Interoceptive,0.149847095,4.4
147,ready_JJ,Visual,0.2578125,2.210526316
148,roll_NN,Visual,0.323863636,3.823529412
149,call_NN,Auditory,0.6081081079999999,4.55
150,mean_VB,Auditory,0.275132275,3.6470588239999997
151,include_VB,Visual,0.301587302,2.5
152,music_NN,Auditory,0.612676056,4.833333333
153,reading_NN,Visual,0.501792115,4.205882353
154,read_VB,Visual,0.6269841270000001,4.5
155,writing_NN,Visual,0.544776119,3.947368421
156,member_NN,Visual,0.292517007,3.117647059
157,experience_NN,Visual,0.058479532,3.45
158,interview_NN,Auditory,0.455621302,3.666666667
159,take_VB,Haptic,0.401273885,3.421052632
160,come_VB,Visual,0.5187969920000001,2.464285714
161,breath_NN,Interoceptive,0.166951869,3.22372691
162,breathing_NN,Interoceptive,0.283950617,4.315789474
163,special_JJ,Interoceptive,0.22159090899999997,2.894736842
164,rather_RB,Auditory,0.272727273,0.833333333
165,university_NN,Visual,0.45901639299999997,3.5625
166,closely_RB,Visual,0.282157676,3.761904762
167,industry_NN,Visual,0.534883721,3.684210526
168,head_NN,Visual,0.378109453,4.473684211
169,company_NN,Visual,0.438461538,3.75
170,final_JJ,Visual,0.32799999999999996,2.2
171,variety_NN,Visual,0.20657277,4.125
172,really_RB,Auditory,0.23636363600000002,1.842105263
173,hard_JJ,Haptic,0.434782609,4.55
174,tell_VB,Auditory,0.5204081629999999,2.842105263
175,politely_RB,Auditory,0.46896551700000005,3.777777778
176,partner_NN,Visual,0.303418803,3.85
177,get_VB,Visual,0.24427480899999998,2.470588235
178,explanation_NN,Auditory,0.598484848,4.5
179,testimony_NN,Auditory,0.6,3.7058823530000002
180,more_RB,Visual,0.240506329,3.0588235289999997
181,point_NN,Visual,0.468531469,3.833333333
182,decision_NN,Auditory,0.35625,2.714285714
183,inform_VB,Auditory,0.312883436,3.5
184,anyone_NN,Visual,0.298387097,4.578947368
185,very_RB,Auditory,0.235294118,1.529411765
186,true_JJ,Auditory,0.301075269,3.0
187,inner_JJ,Visual,0.44705882399999997,2.111111111
188,position_NN,Visual,0.49685534600000003,3.95
189,independent_JJ,Visual,0.42608695700000004,2.722222222
190,nothing_NN,Interoceptive,0.223880597,1.111111111
191,choose_VB,Visual,0.245989305,3.277777778
192,student_NN,Visual,0.472440945,3.0
193,like_VB,Interoceptive,0.170305677,3.142857143
194,party_NN,Visual,0.322429907,4.705882353
195,grow_VB,Visual,0.50877193,3.105263158
196,other_JJ,Visual,0.270967742,2.5714285709999998
197,many_JJ,Visual,0.37837837799999996,3.619047619
198,different_JJ,Visual,0.21551724100000003,3.428571429
199,best_JJ,Interoceptive,0.165680473,2.2
200,advice_NN,Auditory,0.701923077,4.294117647
201,elect_VB,Visual,0.5256410260000001,2.277777778
202,representative_NN,Visual,0.327272727,3.1
203,written_JJ,Visual,0.642276423,4.647058824
204,recommendation_NN,Auditory,0.480916031,3.15
205,hold_VB,Haptic,0.486842105,4.352941176
206,session_NN,Visual,0.318584071,2.210526316
207,one_NN,Visual,0.357723577,3.0
208,comprehension_NN,Auditory,0.340740741,3.0625
209,enhance_VB,Visual,0.209150327,3.125
210,teacher_NN,Visual,0.479289941,4.05
211,enough_JJ,Visual,0.19871794899999998,2.444444444
212,work_VB,Visual,0.256684492,3.5625
213,even_RB,Visual,0.588888889,2.9444444439999997
214,most_JJ,Visual,0.30172413800000003,3.071428571
215,importantly_RB,Interoceptive,0.25,2.0
216,too_RB,Auditory,0.34939759,1.684210526
217,long_JJ,Visual,0.454545455,3.823529412
218,track_NN,Visual,0.480916031,3.526315789
219,review_NN,Visual,0.548387097,3.684210526
220,dedicated_JJ,Visual,0.36301369899999997,3.3125
221,explore_VB,Visual,0.44585987299999996,4.625
222,love_NN,Interoceptive,0.264,4.3888888889999995
223,reader_NN,Visual,0.479591837,2.764705882
224,service_NN,Visual,0.409722222,3.5
225,provide_VB,Visual,0.43956044,2.05
226,small_JJ,Visual,0.5,3.833333333
227,urge_VB,Interoceptive,0.357615894,3.75
228,congress_NN,Visual,0.503649635,3.45
229,business_NN,Visual,0.45569620299999997,3.85
230,record_NN,Auditory,0.426229508,3.176470588
231,relax_VB,Interoceptive,0.36111111100000004,3.684210526
232,talk_NN,Auditory,0.586956522,4.5
233,often_RB,Interoceptive,0.36170212799999996,1.6818181819999998
234,would_MD,Auditory,0.4,1.294117647
235,career_NN,Visual,0.383561644,2.5714285709999998
236,announcement_NN,Auditory,0.768518519,4.6111111110000005
237,offer_VB,Auditory,0.37209302299999997,3.4375
238,want_VB,Interoceptive,0.30069930100000003,3.375
239,decide_VB,Interoceptive,0.36301369899999997,2.32
240,forward_RB,Visual,0.515789474,2.777777778
241,more_JJ,Visual,0.240506329,3.0588235289999997
242,critically_RB,Auditory,0.25170068,2.5
243,nation_NN,Visual,0.482758621,2.5
244,contemporary_JJ,Visual,0.430894309,2.761904762
245,political_JJ,Auditory,0.48214285700000004,3.375
246,citizen_NN,Visual,0.49,3.5
247,critical_JJ,Auditory,0.39516129,2.631578947
248,counsel_NN,Auditory,0.452380952,3.052631579
249,suggestion_NN,Auditory,0.528301887,3.333333333
250,result_NN,Visual,0.424778761,3.3125
251,real_JJ,Visual,0.039525692,4.181818182
252,car_NN,Visual,0.35111111100000003,4.3888888889999995
253,little_JJ,Visual,0.46835443,4.277777778
254,least_JJ,Visual,0.402173913,2.277777778
255,sound_VB,Auditory,0.7522123890000001,5.0
256,computer_NN,Visual,0.37155963299999994,4.666666667
257,ability_NN,Interoceptive,0.33858267700000005,2.555555556
258,similar_JJ,Visual,0.219895288,3.5
259,case_NN,Visual,0.528089888,2.9375
260,whole_JJ,Visual,0.327044025,3.3243243239999996
261,country_NN,Visual,0.41509434,2.882352941
262,debate_NN,Auditory,0.4921875,3.5
263,person_NN,Visual,0.22543352600000002,4.454545455
264,likely_JJ,Visual,0.302325581,1.764705882
265,research_NN,Visual,0.402515723,3.789473684
266,activity_NN,Visual,0.262910798,3.823529412
267,story_NN,Auditory,0.5660377360000001,4.3571428569999995
268,much_RB,Visual,0.26950354600000004,3.0625
269,clearly_RB,Visual,0.299492386,3.6
270,fear_NN,Interoceptive,0.49738219899999997,4.75
271,reasonable_JJ,Auditory,0.387096774,3.05
272,interpret_VB,Auditory,0.424657534,3.473684211
273,statement_NN,Auditory,0.47899159700000005,3.210526316
274,serve_VB,Visual,0.44791666700000005,2.933333333
275,place_VB,Visual,0.335195531,3.5555555560000003
276,enjoy_VB,Interoceptive,0.176470588,3.611111111
277,hang_VB,Visual,0.423076923,3.894736842
278,current_JJ,Visual,0.240875912,2.352941176
279,issue_NN,Visual,0.43965517200000004,3.1875
280,ensure_VB,Interoceptive,0.208333333,1.529411765
281,range_NN,Visual,0.46323529399999996,3.9411764710000003
282,change_VB,Visual,0.286384977,4.055555556
283,week_NN,Visual,0.580645161,1.894736842
284,various_JJ,Visual,0.274074074,2.722222222
285,gather_VB,Visual,0.35333333299999997,2.80952381
286,wisdom_NN,Auditory,0.443037975,3.5
287,possible_JJ,Visual,0.366197183,2.6
288,administration_NN,Visual,0.514018692,3.4375
289,feel_VB,Haptic,0.32673267300000003,4.705882353
290,critic_NN,Auditory,0.33529411800000003,3.611111111
291,here_RB,Visual,0.408759124,3.333333333
292,next_JJ,Visual,0.43965517200000004,3.176470588
293,thanks_NN,Auditory,0.38983050799999996,2.7058823530000002
294,god_NN,Interoceptive,0.419354839,2.388888889
295,relate_VB,Auditory,0.347826087,2.1
296,trouble_NN,Visual,0.37162162200000004,3.411764706
297,same_JJ,Visual,0.15899581599999998,3.333333333
298,most_RB,Visual,0.30172413800000003,3.071428571
299,private_JJ,Visual,0.384,2.833333333
300,certainly_RB,Visual,0.307692308,1.8333333330000001
301,hard_RB,Haptic,0.434782609,4.55
302,willingness_NN,Visual,0.203488372,2.7058823530000002
303,tape_NN,Visual,0.485915493,3.789473684
304,resource_NN,Visual,0.33962264200000003,3.7058823530000002
305,sympathetic_JJ,Interoceptive,0.39333333299999995,3.105263158
306,say_VB,Auditory,0.5251798560000001,3.9
307,close_RB,Visual,0.30516431899999996,3.842105263
308,maybe_RB,Auditory,0.333333333,2.263157895
309,process_NN,Visual,0.38372093,1.789473684
310,must_MD,Interoceptive,0.275862069,1.368421053
311,tonight_RB,Visual,0.336206897,2.588235294
312,broadcast_NN,Auditory,0.467065868,3.95
313,silence_NN,Auditory,0.712765957,4.0
314,dinner_NN,Gustatory,0.209621993,4.823529412
315,table_NN,Visual,0.51744186,4.736842105
316,interesting_JJ,Visual,0.092857143,3.277777778
317,lead_VB,Visual,0.435483871,3.470588235
318,receive_VB,Haptic,0.28176795600000004,2.52173913
319,beach_NN,Visual,0.359813084,4.444444444
320,argument_NN,Auditory,0.47619047600000003,4.0
321,respect_VB,Visual,0.312883436,2.947368421
322,speak_VB,Auditory,0.5899280579999999,4.555555556
323,clip_NN,Visual,0.463768116,4.0
324,act_VB,Visual,0.3875,3.19047619
325,home_NN,Visual,0.3375,4.0
326,opinion_NN,Auditory,0.492647059,4.117647058999999
327,interest_NN,Visual,0.153465347,2.736842105
328,lot_NN,Visual,0.296774194,3.470588235
329,discussion_NN,Auditory,0.55862069,4.628571429
330,visit_VB,Visual,0.467153285,3.473684211
331,prove_VB,Visual,0.256,2.3125
332,desire_NN,Interoceptive,0.19262295100000001,4.055555556
333,care_VB,Visual,0.312101911,2.736842105
334,mother_NN,Visual,0.30877193,4.1363636360000005
335,pass_VB,Visual,0.48117154799999995,3.457142857
336,game_NN,Visual,0.38157894700000006,3.6875
337,use_VB,Haptic,0.18390804600000002,2.777777778
338,shut_VB,Visual,0.42207792200000005,3.611111111
339,up_RB,Visual,0.508196721,4.133333333
340,world_NN,Visual,0.086956522,4.2352941180000006
341,hand_NN,Visual,0.41206030200000004,4.25
342,lend_VB,Visual,0.333333333,1.789473684
343,president_NN,Visual,0.44378698200000005,3.761904762
344,bush_NN,Visual,0.44210526299999997,4.095238095
345,down_RB,Visual,0.36241610700000004,3.277777778
346,actually_RB,Visual,0.289855072,1.1
347,success_NN,Interoceptive,0.284210526,3.05
348,consultation_NN,Auditory,0.415584416,3.578947368
349,professional_JJ,Visual,0.496350365,3.578947368
350,presentation_NN,Visual,0.450980392,4.176470588
351,expression_NN,Visual,0.311627907,3.894736842
352,hit_VB,Visual,0.22368421100000002,3.15
353,effort_NN,Visual,0.3625,3.411764706
354,eat_VB,Gustatory,0.210884354,4.526315789
355,favorite_JJ,Visual,0.09045226099999999,2.388888889
356,send_VB,Visual,0.43157894700000005,2.470588235
357,open_JJ,Visual,0.43511450399999996,3.411764706
358,thing_NN,Visual,0.132890365,3.6
359,meet_VB,Visual,0.46788990799999997,3.0588235289999997
360,lecture_VB,Auditory,0.566878981,4.45
361,educate_VB,Auditory,0.41964285700000004,3.2
362,first_JJ,Visual,0.41228070200000005,3.1875
363,doctor_NN,Visual,0.46896551700000005,4.0
364,wait_VB,Interoceptive,0.329787234,1.736842105
365,box_NN,Visual,0.54248366,4.3684210530000005
366,tale_NN,Auditory,0.515625,3.833333333
367,year_NN,Visual,0.42222222200000004,1.0555555559999998
368,parent_NN,Visual,0.246696035,3.823529412
369,kid_NN,Visual,0.40625,3.526315789
370,house_NN,Visual,0.542253521,4.875
371,deliver_VB,Visual,0.42,3.421052632
372,tonight_NN,Visual,0.336206897,2.588235294
373,play_VB,Visual,0.275510204,3.75
374,counselor_NN,Visual,0.4375,3.684210526
375,may_MD,Visual,0.308900524,2.03030303
376,information_NN,Auditory,0.358381503,4.0
377,expect_VB,Interoceptive,0.28,2.722222222
378,work_NN,Visual,0.256684492,3.5625
379,also_RB,Visual,0.41666666700000005,1.111111111
380,wise_JJ,Auditory,0.39382239399999996,2.972222222
381,panel_NN,Visual,0.428571429,3.611111111
382,describe_VB,Auditory,0.622641509,4.125
383,event_NN,Visual,0.42138364799999994,4.0
384,back_RB,Visual,0.404651163,2.78125
385,avoid_VB,Visual,0.226993865,2.666666667
386,detect_VB,Visual,0.10725552099999999,3.842105263
387,powerful_JJ,Interoceptive,0.231527094,3.052631579
388,coach_NN,Visual,0.44230769200000003,4.058823529
389,client_NN,Visual,0.48920863299999995,3.777777778
390,prayer_NN,Auditory,0.394871795,3.5
391,bell_NN,Auditory,0.447204969,4.055555556
392,attentive_JJ,Visual,0.402298851,4.5
393,food_NN,Gustatory,0.166212534,4.578947368
394,almost_RB,Visual,0.288135593,2.2941176469999998
395,reason_NN,Auditory,0.437037037,2.95
396,proficiency_NN,Visual,0.44354838700000004,3.0
397,adult_NN,Visual,0.353932584,3.5
398,afraid_JJ,Interoceptive,0.36129032299999997,4.3571428569999995
399,see_VB,Visual,0.927835052,5.0
400,viewer_NN,Visual,0.661157025,4.210526316
401,family_NN,Visual,0.30941704,4.2352941180000006
402,movie_NN,Visual,0.503067485,4.823529412
403,school_NN,Visual,0.3875,3.5
404,post_NN,Visual,0.583333333,3.684210526
405,recognize_VB,Visual,0.14754098400000001,3.964285714
406,chamber_NN,Visual,0.698113208,4.352941176
407,song_NN,Auditory,0.709677419,4.8888888889999995
408,much_JJ,Visual,0.26950354600000004,3.0625
409,fun_NN,Interoceptive,0.21632653100000002,4.0
410,however_RB,Auditory,0.446153846,1.7777777780000001
411,evening_NN,Visual,0.519083969,3.6
412,successful_JJ,Visual,0.404907975,3.777777778
413,several_JJ,Visual,0.42342342299999997,3.266666667
414,lean_VB,Visual,0.408759124,3.333333333
415,improve_VB,Visual,0.339920949,2.685714286
416,academic_JJ,Visual,0.517241379,2.214285714
417,development_NN,Visual,0.264248705,3.764705882
418,treat_VB,Gustatory,0.251612903,2.9375
419,way_NN,Visual,0.41176470600000004,4.0
420,talk_VB,Auditory,0.586956522,4.5
421,able_JJ,Interoceptive,0.264705882,3.066666667
422,face_NN,Visual,0.5,4.95
423,judge_VB,Visual,0.37461300299999994,3.307692308
424,few_JJ,Visual,0.513513514,3.470588235
425,minute_NN,Interoceptive,0.477777778,2.529411765
426,effective_JJ,Visual,0.294117647,1.857142857
427,part_NN,Visual,0.41304347799999996,3.5
428,respect_NN,Visual,0.312883436,2.947368421
429,promote_VB,Auditory,0.4140625,3.0
430,feeling_NN,Haptic,0.362745098,4.3888888889999995
431,machine_NN,Visual,0.393518519,4.3
432,request_NN,Auditory,0.413793103,3.611111111
433,past_JJ,Interoceptive,0.25531914899999997,2.9375
434,new_JJ,Visual,0.118110236,3.9375
435,day_NN,Visual,0.471698113,4.210526316
436,neighbor_NN,Visual,0.5,4.375
437,simultaneously_RB,Visual,0.22674418600000001,2.842105263
438,material_NN,Visual,0.265765766,3.947368421
439,view_VB,Visual,0.9,4.95
440,remember_VB,Interoceptive,0.24427480899999998,2.470588235
441,enough_RB,Visual,0.19871794899999998,2.444444444
442,strategy_NN,Auditory,0.34507042299999996,2.6
443,satellite_NN,Visual,0.488636364,3.730769231
444,peace_NN,Visual,0.342105263,2.352941176
445,respectful_JJ,Visual,0.42,3.315789474
446,attention_NN,Visual,0.396694215,2.823529412
447,keep_VB,Visual,0.387096774,1.9
448,ever_RB,Visual,0.26,1.0
449,sound_NN,Auditory,0.7522123890000001,5.0
450,patient_JJ,Interoceptive,0.384615385,2.222222222
451,jazz_NN,Auditory,0.6,4.0
452,rock_NN,Visual,0.31063829800000003,4.1
453,fine_JJ,Interoceptive,0.224358974,2.368421053
454,observe_VB,Visual,0.377483444,4.25
455,task_NN,Visual,0.35353535399999997,2.058823529
456,past_NN,Interoceptive,0.25531914899999997,2.9375
457,sometimes_RB,Auditory,0.270588235,1.4444444440000002
458,especially_RB,Interoceptive,0.41176470600000004,1.105263158
459,john_NN,Visual,0.366153846,3.5142857139999997
460,teach_VB,Auditory,0.368794326,3.3529411760000003
461,right_NN,Visual,0.36111111100000004,2.833333333
462,politician_NN,Visual,0.465909091,4.1
463,need_NN,Interoceptive,0.316091954,3.263157895
464,importance_NN,Visual,0.280769231,2.633333333
465,spend_VB,Visual,0.294117647,3.117647059
466,indeed_RB,Auditory,0.329787234,1.947368421
467,build_VB,Visual,0.41958042,3.529411765
468,awareness_NN,Interoceptive,0.17127071800000002,2.529411765
469,program_NN,Visual,0.509433962,3.5625
470,examine_VB,Visual,0.27188940100000003,3.55
471,right_RB,Visual,0.36111111100000004,2.833333333
472,long_RB,Visual,0.454545455,3.823529412
473,suggest_VB,Auditory,0.720588235,3.0625
474,command_NN,Auditory,0.477272727,3.578947368
475,center_NN,Visual,0.6593406589999999,3.157894737
476,actively_RB,Visual,0.330985915,3.0
477,involve_VB,Visual,0.377952756,2.409090909
478,thinking_NN,Interoceptive,0.478873239,3.842105263
479,hope_VB,Interoceptive,0.338345865,3.333333333
480,sport_NN,Visual,0.455128205,4.4375
481,club_NN,Visual,0.33613445399999997,2.5
482,busy_JJ,Visual,0.36046511600000003,3.15
483,nice_JJ,Visual,0.19496855300000002,2.529411765
484,stereo_NN,Auditory,0.446428571,4.166666667
485,man_NN,Visual,0.165467626,4.058823529
486,technology_NN,Visual,0.3,4.315789474
487,appreciate_VB,Interoceptive,0.29940119800000004,3.176470588
488,share_VB,Visual,0.302702703,3.368421053
489,project_NN,Visual,0.467213115,3.3529411760000003
490,create_VB,Visual,0.262857143,2.8
491,live_VB,Visual,0.18041237100000002,3.571428571
492,customer_NN,Visual,0.41954023,3.842105263
493,audience_NN,Visual,0.41208791200000006,4.166666667
494,context_NN,Visual,0.38016528899999996,2.45
495,farmer_NN,Visual,0.352631579,3.842105263
496,policy_NN,Visual,0.35,2.764705882
497,about_RB,Auditory,0.450980392,1.4375
498,men_NN,Visual,0.366336634,4.647058824
499,perspective_NN,Visual,0.291970803,2.611111111
500,general_NN,Visual,0.298387097,2.19047619
501,night_NN,Visual,0.489655172,4.75
502,question_VB,Auditory,0.5,3.823529412
503,travel_VB,Visual,0.354609929,3.388888889
504,culture_NN,Visual,0.248175182,3.952380952
505,bill_NN,Visual,0.536764706,3.894736842
506,therefore_RB,Auditory,0.446808511,1.166666667
507,continue_VB,Visual,0.40740740700000005,1.277777778
508,participate_VB,Visual,0.372881356,3.777777778
509,musician_NN,Auditory,0.423809524,4.55
510,problem_NN,Visual,0.385542169,3.611111111
511,wonder_VB,Interoceptive,0.276595745,3.4444444439999997
512,sale_NN,Visual,0.6228070179999999,3.789473684
513,plan_NN,Visual,0.308917197,2.743589744
514,scene_NN,Visual,0.408866995,4.428571429
515,disc_NN,Visual,0.512605042,3.6470588239999997
516,office_NN,Visual,0.5555555560000001,4.166666667
517,focus_VB,Visual,0.30921052600000004,3.3125
518,instead_RB,Auditory,0.287356322,1.875
519,percent_NN,Visual,0.526627219,2.666666667
520,everything_NN,Visual,0.037333332999999996,4.057142857
521,money_NN,Visual,0.41489361700000005,4.333333333
522,official_NN,Visual,0.3671875,2.888888889
523,whisper_NN,Auditory,0.708737864,4.5625
524,no_RB,Auditory,0.542857143,4.222222222
525,longer_RB,Visual,0.45864661700000003,3.4444444439999997
526,support_VB,Visual,0.31088082899999997,3.157894737
527,accept_VB,Visual,0.31292517,2.764705882
528,anything_NN,Auditory,0.072916667,3.210526316
529,receiver_NN,Visual,0.36065573799999995,2.666666667
530,respond_VB,Auditory,0.426470588,3.588235294
531,viewpoint_NN,Visual,0.503311258,4.0
532,device_NN,Visual,0.342342342,4.315789474
533,discover_VB,Visual,0.2,3.7
534,trust_VB,Interoceptive,0.380952381,2.352941176
535,white_JJ,Visual,0.929292929,4.6
536,paper_NN,Visual,0.363636364,4.315789474
537,buy_VB,Visual,0.296511628,3.5555555560000003
538,follow_VB,Visual,0.495652174,3.8
539,air_NN,Haptic,0.27710843399999996,2.789473684
540,call_VB,Auditory,0.6081081079999999,4.55
541,leader_NN,Visual,0.41714285700000003,3.476190476
542,interested_JJ,Visual,0.136752137,3.111111111
543,fail_VB,Interoceptive,0.435714286,3.05
544,join_VB,Visual,0.33,2.0
545,composer_NN,Visual,0.44067796600000003,2.888888889
546,expert_NN,Auditory,0.271523179,2.285714286
547,train_VB,Visual,0.46408839799999996,4.421052632
548,leadership_NN,Visual,0.492307692,3.764705882
549,workshop_NN,Visual,0.321428571,3.111111111
550,quality_NN,Visual,0.122977346,3.894736842
551,careful_JJ,Visual,0.26506024100000003,2.722222222
552,serious_JJ,Interoceptive,0.38596491200000005,2.444444444
553,speaking_NN,Auditory,0.49068323,4.1578947369999995
