,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
106,mean_VB,Auditory,0.275132275,3.6470588239999997
107,first_JJ,Visual,0.41228070200000005,3.1875
108,wine_NN,Gustatory,0.232954545,4.304347826
109,flavor_NN,Gustatory,0.576208178,4.9375
110,slightly_RB,Visual,0.158730159,1.6666666669999999
111,sweet_JJ,Gustatory,0.45731707299999996,4.1
112,retain_VB,Visual,0.38,2.222222222
113,cooking_NN,Gustatory,0.136470588,4.476190476
114,might_MD,Interoceptive,0.310606061,2.157894737
115,turn_VB,Visual,0.572649573,3.888888889
116,do_VB,Interoceptive,0.193877551,2.47826087
117,not_RB,Auditory,0.195348837,1.5641025640000001
118,share_VB,Visual,0.302702703,3.368421053
119,become_VB,Visual,0.384,2.888888889
120,salty_NN,Gustatory,0.5704697989999999,4.684210526
121,regular_JJ,Visual,0.217821782,1.8235294119999998
122,soup_NN,Gustatory,0.277591973,4.090909091
123,health_NN,Interoceptive,0.422535211,3.685714286
124,bad_JJ,Visual,0.136752137,2.7
125,decision_NN,Auditory,0.35625,2.714285714
126,texture_NN,Haptic,0.426966292,4.263157895
127,strong_JJ,Visual,0.247474747,2.947368421
128,then_RB,Interoceptive,0.267857143,1.0555555559999998
129,use_VB,Haptic,0.18390804600000002,2.777777778
130,dinner_NN,Gustatory,0.209621993,4.823529412
131,look_VB,Visual,0.9870129870000001,4.222222222
132,dress_VB,Visual,0.5,4.352941176
133,should_MD,Visual,0.172839506,1.3125
134,milk_NN,Gustatory,0.265384615,4.666666667
135,home_NN,Visual,0.3375,4.0
136,county_NN,Visual,0.479591837,2.631578947
137,price_NN,Visual,0.57615894,4.35
138,great_JJ,Visual,0.23076923100000002,2.5
139,check_VB,Visual,0.594594595,3.4
140,seem_VB,Visual,0.36046511600000003,2.058823529
141,carrot_NN,Gustatory,0.268939394,4.3888888889999995
142,plant_NN,Visual,0.262350937,4.2926829269999995
143,odor_NN,Olfactory,0.51744186,4.65
144,provide_VB,Visual,0.43956044,2.05
145,just_RB,Visual,0.36283185799999995,2.05
146,want_VB,Interoceptive,0.30069930100000003,3.375
147,bean_NN,Gustatory,0.345744681,3.777777778
148,distinct_JJ,Visual,0.252475248,4.117647058999999
149,add_VB,Visual,0.46666666700000003,2.47826087
150,benefit_NN,Visual,0.280991736,2.157894737
151,fan_NN,Visual,0.334841629,3.80952381
152,satisfy_VB,Interoceptive,0.328767123,3.3529411760000003
153,turkey_NN,Visual,0.183229814,4.1052631580000005
154,especially_RB,Interoceptive,0.41176470600000004,1.105263158
155,white_JJ,Visual,0.929292929,4.6
156,meat_NN,Gustatory,0.27027027,4.6315789469999995
157,whole_JJ,Visual,0.327044025,3.3243243239999996
158,cover_VB,Visual,0.456896552,3.212121212
159,day_NN,Visual,0.471698113,4.210526316
160,bit_NN,Visual,0.36574074100000004,2.677419355
161,western_JJ,Visual,0.5375,2.529411765
162,least_JJ,Visual,0.402173913,2.277777778
163,beverage_NN,Gustatory,0.225806452,4.2
164,way_NN,Visual,0.41176470600000004,4.0
165,such_JJ,Auditory,0.473684211,1.8125
166,testing_NN,Visual,0.343195266,3.3
167,come_VB,Visual,0.5187969920000001,2.464285714
168,fact_NN,Visual,0.369337979,3.166666667
169,expensive_JJ,Visual,0.347826087,3.777777778
170,cheese_NN,Gustatory,0.305825243,3.9375
171,heat_NN,Haptic,0.358024691,4.0625
172,education_NN,Visual,0.359550562,3.888888889
173,woman_NN,Visual,0.19682539699999999,4.722222222
174,indeed_RB,Auditory,0.329787234,1.947368421
175,men_NN,Visual,0.366336634,4.647058824
176,first_RB,Visual,0.41228070200000005,3.1875
177,student_NN,Visual,0.472440945,3.0
178,together_RB,Visual,0.40211640200000004,4.315789474
179,create_VB,Visual,0.262857143,2.8
180,easy_JJ,Interoceptive,0.303921569,2.133333333
181,see_VB,Visual,0.927835052,5.0
182,package_NN,Visual,0.46067415700000003,4.315789474
183,song_NN,Auditory,0.709677419,4.8888888889999995
184,ethnic_JJ,Visual,0.28313253,3.2941176469999998
185,develop_VB,Visual,0.511363636,2.7058823530000002
186,keep_VB,Visual,0.387096774,1.9
187,warm_JJ,Haptic,0.373056995,3.714285714
188,oil_NN,Visual,0.266115702,3.1034482760000004
189,economic_JJ,Visual,0.329113924,1.6666666669999999
190,additional_JJ,Visual,0.36440678,3.060606061
191,cuisine_NN,Gustatory,0.261980831,4.55
192,delicacy_NN,Gustatory,0.200520833,3.884615385
193,also_RB,Visual,0.41666666700000005,1.111111111
194,ice_NN,Visual,0.310185185,4.3125
195,game_NN,Visual,0.38157894700000006,3.6875
196,enjoy_VB,Interoceptive,0.176470588,3.611111111
197,combine_VB,Visual,0.26119403,3.2
198,advantage_NN,Visual,0.491803279,1.631578947
199,burn_VB,Visual,0.249070632,3.8
200,very_RB,Auditory,0.235294118,1.529411765
201,unpleasant_JJ,Interoceptive,0.136929461,3.588235294
202,delicious_JJ,Gustatory,0.276679842,4.5
203,begin_VB,Visual,0.41463414600000004,2.0
204,suit_VB,Visual,0.562913907,4.473684211
205,more_RB,Visual,0.240506329,3.0588235289999997
206,cup_NN,Visual,0.38068181799999995,4.5
207,color_NN,Visual,0.859903382,4.944444444
208,deep_JJ,Visual,0.35668789799999995,3.7058823530000002
209,aroma_NN,Olfactory,0.815789474,4.8947368419999995
210,sort_NN,Visual,0.533898305,4.0625
211,green_JJ,Visual,0.848484848,4.473684211
212,age_NN,Visual,0.221105528,3.8125
213,cause_VB,Visual,0.505617978,2.5
214,sense_NN,Interoceptive,0.055172414,3.625
215,metallic_JJ,Visual,0.44078947399999996,3.684210526
216,eat_VB,Gustatory,0.210884354,4.526315789
217,person_NN,Visual,0.22543352600000002,4.454545455
218,affect_VB,Visual,0.274390244,2.55
219,depend_VB,Visual,0.30526315800000003,1.8235294119999998
220,red_JJ,Visual,0.705357143,4.555555556
221,different_JJ,Visual,0.21551724100000003,3.428571429
222,use_NN,Haptic,0.18390804600000002,2.777777778
223,chicken_NN,Gustatory,0.19938650300000002,4.0
224,lemon_NN,Gustatory,0.286195286,4.45
225,staff_NN,Visual,0.465753425,3.578947368
226,relate_VB,Auditory,0.347826087,2.1
227,habit_NN,Interoceptive,0.298245614,2.235294118
228,compromise_VB,Auditory,0.32666666699999997,2.5
229,broth_NN,Gustatory,0.306818182,4.2380952380000005
230,melt_VB,Visual,0.402439024,3.894736842
231,cream_NN,Gustatory,0.29655172399999996,4.181818182
232,right_RB,Visual,0.36111111100000004,2.833333333
233,basic_JJ,Visual,0.318181818,2.947368421
234,sour_JJ,Gustatory,0.43624161100000003,4.125
235,element_NN,Visual,0.163636364,3.6875
236,recognize_VB,Visual,0.14754098400000001,3.964285714
237,fish_NN,Visual,0.284090909,4.470588235
238,juice_NN,Gustatory,0.36885245899999997,4.75
239,reduce_VB,Visual,0.340277778,2.80952381
240,free_JJ,Visual,0.36,2.25
241,high_JJ,Visual,0.350649351,3.166666667
242,involve_VB,Visual,0.377952756,2.409090909
243,child_NN,Visual,0.34254143600000003,4.2
244,alone_RB,Visual,0.411042945,3.578947368
245,nothing_NN,Interoceptive,0.223880597,1.111111111
246,addition_NN,Visual,0.549356223,3.325
247,delicate_JJ,Haptic,0.340659341,3.526315789
248,raw_JJ,Visual,0.317919075,3.6875
249,air_NN,Haptic,0.27710843399999996,2.789473684
250,leave_VB,Visual,0.408695652,2.6
251,bread_NN,Gustatory,0.27457627100000004,4.421052632
252,amount_NN,Visual,0.33928571399999996,3.9411764710000003
253,visual_JJ,Visual,0.896226415,4.75
254,hearing_NN,Auditory,0.745689655,4.6578947369999995
255,disturbance_NN,Auditory,0.297413793,3.789473684
256,few_JJ,Visual,0.513513514,3.470588235
257,calorie_NN,Gustatory,0.35514018700000005,2.352941176
258,life_NN,Visual,0.06969697,3.35
259,bar_NN,Visual,0.255813953,3.526315789
260,technology_NN,Visual,0.3,4.315789474
261,work_VB,Visual,0.256684492,3.5625
262,touch_NN,Haptic,0.52,4.875
263,vision_NN,Visual,0.5928571429999999,4.736842105
264,other_JJ,Visual,0.270967742,2.5714285709999998
265,too_RB,Auditory,0.34939759,1.684210526
266,invite_VB,Visual,0.3375,2.904761905
267,country_NN,Visual,0.41509434,2.882352941
268,earthy_JJ,Visual,0.208737864,3.733333333
269,ingredient_NN,Visual,0.29288702899999997,3.7
270,think_VB,Interoceptive,0.474137931,3.529411765
271,year_NN,Visual,0.42222222200000004,1.0555555559999998
272,round_NN,Visual,0.571428571,3.5555555560000003
273,call_VB,Auditory,0.6081081079999999,4.55
274,experience_NN,Visual,0.058479532,3.45
275,side_NN,Visual,0.522988506,4.0
276,feeling_NN,Haptic,0.362745098,4.3888888889999995
277,desire_NN,Interoceptive,0.19262295100000001,4.055555556
278,interesting_JJ,Visual,0.092857143,3.277777778
279,actually_RB,Visual,0.289855072,1.1
280,young_JJ,Visual,0.44230769200000003,4.058823529
281,cut_VB,Haptic,0.341708543,3.45
282,sharp_JJ,Haptic,0.34262948200000004,4.476190476
283,cake_NN,Gustatory,0.279411765,4.444444444
284,early_JJ,Visual,0.3828125,2.45
285,government_NN,Visual,0.462809917,2.947368421
286,variety_NN,Visual,0.20657277,4.125
287,rice_NN,Gustatory,0.322957198,4.3
288,strange_JJ,Interoceptive,0.17412935300000001,2.789473684
289,only_RB,Visual,0.402777778,1.7777777780000001
290,everything_NN,Visual,0.037333332999999996,4.057142857
291,real_JJ,Visual,0.039525692,4.181818182
292,anything_NN,Auditory,0.072916667,3.210526316
293,never_RB,Interoceptive,0.326086957,2.1875
294,dry_JJ,Haptic,0.3,3.9
295,fun_NN,Interoceptive,0.21632653100000002,4.0
296,usually_RB,Visual,0.20754717,1.8235294119999998
297,result_NN,Visual,0.424778761,3.3125
298,quick_JJ,Visual,0.407142857,3.9375
299,blend_VB,Visual,0.43558282200000004,3.789473684
300,show_VB,Visual,0.417721519,4.466666667
301,lifestyle_NN,Visual,0.255813953,3.0
302,demand_NN,Auditory,0.57,3.0
303,difference_NN,Visual,0.163934426,3.666666667
304,opinion_NN,Auditory,0.492647059,4.117647058999999
305,convenience_NN,Visual,0.403508772,3.5
306,word_NN,Visual,0.5066666670000001,4.470588235
307,temperature_NN,Haptic,0.342105263,2.9444444439999997
308,final_JJ,Visual,0.32799999999999996,2.2
309,third_JJ,Visual,0.6125,3.0625
310,say_VB,Auditory,0.5251798560000001,3.9
311,live_VB,Visual,0.18041237100000002,3.571428571
312,size_NN,Visual,0.517241379,4.222222222
313,talent_NN,Visual,0.32972973,3.666666667
314,set_VB,Visual,0.41964285700000004,2.526315789
315,love_VB,Interoceptive,0.264,4.3888888889999995
316,distinction_NN,Visual,0.244186047,2.7
317,interest_NN,Visual,0.153465347,2.736842105
318,father_NN,Visual,0.33495145600000004,3.833333333
319,many_JJ,Visual,0.37837837799999996,3.619047619
320,bring_VB,Visual,0.29239766100000003,2.9
321,face_NN,Visual,0.5,4.95
322,feature_VB,Visual,0.34920634899999997,2.9444444439999997
323,item_NN,Visual,0.267241379,3.789473684
324,appeal_VB,Auditory,0.249134948,2.84375
325,intellectual_JJ,Auditory,0.428571429,2.583333333
326,literary_JJ,Visual,0.65,3.882352941
327,reason_NN,Auditory,0.437037037,2.95
328,art_NN,Visual,0.389189189,4.628571429
329,knowledge_NN,Auditory,0.30625,2.736842105
330,musical_JJ,Auditory,0.532894737,4.263157895
331,aesthetic_JJ,Visual,0.529411765,4.277777778
332,man_NN,Visual,0.165467626,4.058823529
333,imagination_NN,Interoceptive,0.46825396799999996,3.4444444439999997
334,fail_VB,Interoceptive,0.435714286,3.05
335,guide_NN,Visual,0.422535211,3.05
336,matter_NN,Visual,0.30322580600000004,3.111111111
337,skill_NN,Visual,0.34920634899999997,3.0
338,plain_JJ,Visual,0.276041667,3.142857143
339,sensibility_NN,Interoceptive,0.28030303,2.0
340,determine_VB,Interoceptive,0.38888888899999996,2.3125
341,idea_NN,Auditory,0.340277778,2.888888889
342,express_VB,Visual,0.381355932,2.555555556
343,individual_JJ,Visual,0.325,2.75
344,dress_NN,Visual,0.5,4.352941176
345,fairly_RB,Visual,0.211864407,2.125
346,certain_JJ,Interoceptive,0.318965517,2.625
347,degree_NN,Visual,0.18085106399999998,2.083333333
348,common_JJ,Visual,0.465346535,2.6842105259999998
349,company_NN,Visual,0.438461538,3.75
350,sure_JJ,Interoceptive,0.336448598,2.25
351,personal_JJ,Interoceptive,0.310344828,2.8
352,beautiful_JJ,Visual,0.37391304299999994,4.571428571
353,century_NN,Visual,0.42168674700000003,1.8
354,finally_RB,Visual,0.325301205,1.75
355,none_NN,Visual,0.25,1.6666666669999999
356,would_MD,Auditory,0.4,1.294117647
357,island_NN,Visual,0.5214285710000001,4.333333333
358,grow_VB,Visual,0.50877193,3.105263158
359,model_NN,Visual,0.313609467,3.7058823530000002
360,flesh_NN,Haptic,0.217877095,4.038461538
361,allow_VB,Auditory,0.25,2.352941176
362,expect_VB,Interoceptive,0.28,2.722222222
363,weakness_NN,Interoceptive,0.24120603,3.588235294
364,experience_VB,Visual,0.058479532,3.45
365,elegance_NN,Visual,0.300492611,4.333333333
366,refinement_NN,Visual,0.24120603,3.823529412
367,sentiment_NN,Interoceptive,0.32,2.736842105
368,pleasure_NN,Interoceptive,0.149847095,4.4
369,understanding_NN,Auditory,0.36516853899999996,3.3
370,soon_RB,Interoceptive,0.363636364,1.941176471
371,society_NN,Visual,0.465838509,4.0
372,need_NN,Interoceptive,0.316091954,3.263157895
373,new_JJ,Visual,0.118110236,3.9375
374,deal_NN,Visual,0.55,3.3
375,find_VB,Visual,0.41549295799999997,3.4444444439999997
376,vary_VB,Visual,0.222222222,2.875
377,number_NN,Visual,0.581196581,3.631578947
378,same_JJ,Visual,0.15899581599999998,3.333333333
379,something_NN,Visual,0.051383399,2.882352941
380,sweet_NN,Gustatory,0.45731707299999996,4.1
381,theater_NN,Visual,0.5,4.5882352939999995
382,certainly_RB,Visual,0.307692308,1.8333333330000001
383,music_NN,Auditory,0.612676056,4.833333333
384,liquor_NN,Gustatory,0.274247492,4.944444444
385,much_JJ,Visual,0.26950354600000004,3.0625
386,wish_VB,Auditory,0.433566434,2.583333333
387,artistic_JJ,Visual,0.29004329,3.857142857
388,end_NN,Visual,0.46,2.555555556
389,once_RB,Visual,0.381818182,1.095238095
390,feel_VB,Haptic,0.32673267300000003,4.705882353
391,clear_JJ,Visual,0.491525424,3.75
392,forbid_VB,Auditory,0.41911764700000004,3.0
393,power_NN,Visual,0.319767442,3.411764706
394,compound_NN,Visual,0.43859649100000003,3.117647059
395,clean_JJ,Visual,0.367346939,4.6875
396,write_VB,Visual,0.351807229,3.6511627910000004
397,already_RB,Visual,0.32799999999999996,2.526315789
398,sometimes_RB,Auditory,0.270588235,1.4444444440000002
399,differ_VB,Visual,0.202898551,2.375
400,atmosphere_NN,Visual,0.37398374,2.5
401,wonderful_JJ,Interoceptive,0.111486486,3.789473684
402,frequently_RB,Visual,0.29787234,2.666666667
403,follow_VB,Visual,0.495652174,3.8
404,manner_NN,Visual,0.37662337700000004,3.388888889
405,value_NN,Visual,0.471153846,2.882352941
406,reflect_VB,Visual,0.5668202760000001,3.5
407,lunch_NN,Gustatory,0.217665615,4.777777778
408,technique_NN,Visual,0.495575221,2.714285714
409,public_JJ,Visual,0.416107383,3.875
410,adapt_VB,Visual,0.448598131,3.125
411,please_VB,Auditory,0.30612244899999996,2.842105263
412,producer_NN,Visual,0.4609375,2.80952381
413,shape_VB,Visual,0.5228758170000001,4.705882353
414,guide_VB,Visual,0.422535211,3.05
415,bud_NN,Visual,0.307692308,3.684210526
416,intellect_NN,Auditory,0.425531915,3.210526316
417,full_JJ,Interoceptive,0.42222222200000004,4.210526316
418,reveal_VB,Visual,0.41134751799999997,4.0625
419,individual_NN,Visual,0.325,2.75
420,run_VB,Visual,0.382716049,3.5555555560000003
421,unique_JJ,Visual,0.184065934,3.0857142860000004
422,natural_JJ,Visual,0.151750973,3.65
423,science_NN,Visual,0.33908046,3.888888889
424,world_NN,Visual,0.086956522,4.2352941180000006
425,improve_VB,Visual,0.339920949,2.685714286
426,back_RB,Visual,0.404651163,2.78125
427,delight_VB,Interoceptive,0.34010152299999996,3.380952381
428,extraordinary_JJ,Visual,0.127906977,2.5625
429,poetry_NN,Auditory,0.45833333299999995,4.210526316
430,acquire_VB,Visual,0.277372263,2.823529412
431,enjoyment_NN,Interoceptive,0.250847458,4.409090909
432,let_VB,Visual,0.341463415,1.764705882
433,last_JJ,Visual,0.512605042,3.315789474
434,class_NN,Visual,0.265957447,3.6470588239999997
435,felt_VB,Haptic,0.503225806,4.210526316
436,john_NN,Visual,0.366153846,3.5142857139999997
437,owner_NN,Visual,0.5,2.894736842
438,recently_RB,Visual,0.378787879,1.5555555559999998
439,water_NN,Visual,0.228228228,4.19047619
440,influence_VB,Auditory,0.346820809,3.2
441,fashion_NN,Visual,0.588235294,4.5
442,change_NN,Visual,0.286384977,4.055555556
443,possible_JJ,Visual,0.366197183,2.6
444,particular_JJ,Visual,0.14728682199999998,2.125
445,smell_VB,Olfactory,0.664285714,4.8947368419999995
446,lose_VB,Visual,0.382608696,2.444444444
447,pure_JJ,Visual,0.16875,2.529411765
448,kind_NN,Visual,0.33898305100000004,3.05
449,gratification_NN,Interoceptive,0.25,3.133333333
450,really_RB,Auditory,0.23636363600000002,1.842105263
451,long_JJ,Visual,0.454545455,3.823529412
452,learn_VB,Auditory,0.268867925,3.9411764710000003
453,tree_NN,Visual,0.386956522,4.75
454,true_JJ,Auditory,0.301075269,3.0
455,coffee_NN,Gustatory,0.210355987,4.6111111110000005
456,weak_JJ,Interoceptive,0.27624309399999997,3.5555555560000003
457,thing_NN,Visual,0.132890365,3.6
458,need_VB,Interoceptive,0.316091954,3.263157895
459,alteration_NN,Visual,0.405315615,3.6216216219999997
460,nasty_JJ,Visual,0.128133705,3.913043478
461,sea_NN,Visual,0.197841727,4.0
462,little_JJ,Visual,0.46835443,4.277777778
463,dessert_NN,Gustatory,0.216524217,4.5
464,reader_NN,Visual,0.479591837,2.764705882
465,trend_NN,Visual,0.34449760799999996,4.25
466,term_NN,Visual,0.469387755,2.35
467,modern_JJ,Visual,0.37179487200000005,3.777777778
468,body_NN,Visual,0.22039473699999998,4.315789474
469,death_NN,Visual,0.358851675,3.571428571
470,must_MD,Interoceptive,0.275862069,1.368421053
471,liquid_NN,Visual,0.161103724,3.90134781
472,view_NN,Visual,0.9,4.95
473,sensation_NN,Interoceptive,0.21789883300000001,4.315789474
474,lack_NN,Visual,0.32631578899999997,1.736842105
475,egg_NN,Gustatory,0.256302521,4.0625
476,presence_NN,Visual,0.321637427,3.625
477,sight_NN,Visual,0.785123967,5.0
478,character_NN,Visual,0.371212121,2.833333333
479,theory_NN,Auditory,0.380952381,2.842105263
480,luxury_NN,Visual,0.3671875,3.5
481,method_NN,Visual,0.504854369,2.7
482,judgment_NN,Auditory,0.28323699399999996,3.105263158
483,sound_NN,Auditory,0.7522123890000001,5.0
484,surprisingly_RB,Visual,0.17934782600000002,2.45
485,literature_NN,Visual,0.467105263,4.176470588
486,cold_JJ,Haptic,0.336448598,4.1052631580000005
487,necessarily_RB,Visual,0.36170212799999996,2.055555556
488,activity_NN,Visual,0.262910798,3.823529412
489,work_NN,Visual,0.256684492,3.5625
490,tongue_NN,Visual,0.291139241,3.3636363639999995
491,irritation_NN,Interoceptive,0.321212121,3.411764706
492,effect_NN,Visual,0.16346153800000002,2.8
493,touch_VB,Haptic,0.52,4.875
494,night_NN,Visual,0.489655172,4.75
495,special_JJ,Interoceptive,0.22159090899999997,2.894736842
496,prefer_VB,Interoceptive,0.45833333299999995,2.125
497,spirit_NN,Interoceptive,0.446153846,2.761904762
498,adventure_NN,Visual,0.319148936,2.833333333
499,temperament_NN,Visual,0.291970803,2.529411765
500,impart_VB,Visual,0.23076923100000002,0.9411764709999999
501,scent_NN,Olfactory,0.671641791,4.6
502,sound_VB,Auditory,0.7522123890000001,5.0
503,family_NN,Visual,0.30941704,4.2352941180000006
504,undesirable_JJ,Visual,0.098684211,3.45
505,time_NN,Interoceptive,0.446808511,2.333333333
506,discriminate_VB,Visual,0.35,2.789473684
507,form_NN,Visual,0.456140351,3.702702703
508,again_RB,Visual,0.109090909,1.95
509,choose_VB,Visual,0.245989305,3.277777778
510,play_VB,Visual,0.275510204,3.75
511,rare_JJ,Visual,0.408163265,2.875
512,occur_VB,Visual,0.284552846,2.75
513,due_JJ,Visual,0.307692308,2.411764706
514,shall_MD,Visual,0.39285714299999996,1.4375
515,lead_NN,Visual,0.435483871,3.470588235
516,everyone_NN,Visual,0.45695364200000005,4.058823529
517,there_RB,Visual,0.6,2.8125
518,alter_VB,Visual,0.29710144899999996,2.6842105259999998
519,drinking_NN,Gustatory,0.294117647,4.7647058819999994
520,ability_NN,Interoceptive,0.33858267700000005,2.555555556
521,specific_JJ,Auditory,0.27049180300000003,2.5
522,wide_JJ,Visual,0.6176470589999999,3.7058823530000002
523,old_JJ,Visual,0.20089285699999998,3.35
524,joy_NN,Interoceptive,0.362745098,4.210526316
525,foul_JJ,Visual,0.17826087,2.95
526,help_VB,Visual,0.28627451,3.1538461539999996
527,spice_NN,Gustatory,0.338028169,4.714285714
528,bird_NN,Visual,0.361313869,4.12
529,popular_JJ,Visual,0.41600000000000004,3.0588235289999997
530,honey_NN,Gustatory,0.290932116,4.507004378
531,cook_VB,Olfactory,0.187943262,4.25
532,lead_VB,Visual,0.435483871,3.470588235
533,mostly_RB,Visual,0.318965517,2.333333333
534,book_NN,Visual,0.46354166700000005,4.5
535,author_NN,Visual,0.418032787,3.222222222
536,good_NN,Visual,0.078838174,3.0
537,require_VB,Visual,0.29,2.058823529
538,suit_NN,Visual,0.562913907,4.473684211
539,everybody_NN,Visual,0.38333333299999994,3.833333333
540,cater_VB,Visual,0.24161073800000002,2.666666667
541,language_NN,Auditory,0.45806451600000003,4.75
542,result_VB,Visual,0.424778761,3.3125
543,cultivate_VB,Visual,0.4375,3.526315789
544,mood_NN,Interoceptive,0.49685534600000003,4.5
545,audience_NN,Visual,0.41208791200000006,4.166666667
546,stimulate_VB,Interoceptive,0.222222222,2.823529412
547,editor_NN,Visual,0.543478261,2.777777778
