,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
41,must_MD,Interoceptive,0.275862069,1.368421053
42,read_VB,Visual,0.6269841270000001,4.5
43,study_NN,Visual,0.496932515,3.176470588
44,cry_NN,Visual,0.309178744,4.0625
45,reform_NN,Visual,0.558139535,2.666666667
46,people_NN,Visual,0.21167883199999998,4.166666667
47,also_RB,Visual,0.41666666700000005,1.111111111
48,sure_JJ,Interoceptive,0.336448598,2.25
49,just_RB,Visual,0.36283185799999995,2.05
50,there_RB,Visual,0.6,2.8125
51,many_JJ,Visual,0.37837837799999996,3.619047619
52,adult_NN,Visual,0.353932584,3.5
53,most_JJ,Visual,0.30172413800000003,3.071428571
54,time_NN,Interoceptive,0.446808511,2.333333333
55,company_NN,Visual,0.438461538,3.75
56,pay_VB,Visual,0.49645390100000003,3.65
57,here_RB,Visual,0.408759124,3.333333333
58,chairman_NN,Visual,0.504587156,3.0555555560000003
59,cry_VB,Visual,0.309178744,4.0625
60,help_NN,Visual,0.28627451,3.1538461539999996
61,more_JJ,Visual,0.240506329,3.0588235289999997
62,kind_NN,Visual,0.33898305100000004,3.05
63,talk_NN,Auditory,0.586956522,4.5
64,have_NN,Visual,0.239263804,2.45
65,ever_RB,Visual,0.26,1.0
66,building_NN,Visual,0.51744186,4.5
67,absolutely_RB,Visual,0.347826087,1.888888889
68,anyone_NN,Visual,0.298387097,4.578947368
69,talk_VB,Auditory,0.586956522,4.5
70,experience_VB,Visual,0.058479532,3.45
71,reaction_NN,Visual,0.287234043,4.0
72,come_VB,Visual,0.5187969920000001,2.464285714
73,much_JJ,Visual,0.26950354600000004,3.0625
74,friend_NN,Visual,0.27753304,3.736842105
75,not_RB,Auditory,0.195348837,1.5641025640000001
76,involve_VB,Visual,0.377952756,2.409090909
77,decision_NN,Auditory,0.35625,2.714285714
78,none_NN,Visual,0.25,1.6666666669999999
79,today_NN,Visual,0.36036036,2.5
80,suddenly_RB,Visual,0.319587629,1.882352941
81,begin_VB,Visual,0.41463414600000004,2.0
82,would_MD,Auditory,0.4,1.294117647
83,tax_NN,Visual,0.53,2.75
84,message_NN,Visual,0.465408805,4.1111111110000005
85,can_MD,Visual,0.359223301,3.666666667
86,certain_JJ,Interoceptive,0.318965517,2.625
87,story_NN,Auditory,0.5660377360000001,4.3571428569999995
88,first_JJ,Visual,0.41228070200000005,3.1875
89,sound_JJ,Auditory,0.7522123890000001,5.0
90,bring_VB,Visual,0.29239766100000003,2.9
91,access_NN,Visual,0.32,2.35
92,could_MD,Interoceptive,0.288888889,1.6470588240000001
93,put_VB,Visual,0.36842105299999994,3.176470588
94,find_VB,Visual,0.41549295799999997,3.4444444439999997
95,ago_RB,Interoceptive,0.321428571,1.428571429
96,suggest_VB,Auditory,0.720588235,3.0625
97,actual_JJ,Visual,0.329268293,3.388888889
98,maybe_RB,Auditory,0.333333333,2.263157895
99,orchestra_NN,Auditory,0.5,4.75
100,music_NN,Auditory,0.612676056,4.833333333
101,see_VB,Visual,0.927835052,5.0
102,now_RB,Interoceptive,0.16477272699999998,2.526315789
103,voice_NN,Auditory,0.47297297299999996,4.75
104,occasionally_RB,Visual,0.155737705,1.8235294119999998
105,charge_VB,Visual,0.479452055,2.692307692
106,government_NN,Visual,0.462809917,2.947368421
107,think_VB,Interoceptive,0.474137931,3.529411765
108,week_NN,Visual,0.580645161,1.894736842
109,never_RB,Interoceptive,0.326086957,2.1875
110,class_NN,Visual,0.265957447,3.6470588239999997
111,high_JJ,Visual,0.350649351,3.166666667
112,school_NN,Visual,0.3875,3.5
113,student_NN,Visual,0.472440945,3.0
114,plea_NN,Auditory,0.6269841270000001,4.1578947369999995
115,fly_VB,Visual,0.39236111100000004,3.5757575760000004
116,keep_VB,Visual,0.387096774,1.9
117,ear_NN,Visual,0.330097087,3.833333333
118,open_JJ,Visual,0.43511450399999996,3.411764706
119,office_NN,Visual,0.5555555560000001,4.166666667
120,application_NN,Visual,0.49438202200000003,3.0
121,great_JJ,Visual,0.23076923100000002,2.5
122,man_NN,Visual,0.165467626,4.058823529
123,appear_VB,Visual,0.46666666700000003,3.9375
124,god_NN,Interoceptive,0.419354839,2.388888889
125,believe_VB,Interoceptive,0.313559322,2.277777778
126,set_VB,Visual,0.41964285700000004,2.526315789
127,general_NN,Visual,0.298387097,2.19047619
128,refer_VB,Auditory,0.604938272,2.882352941
129,about_RB,Auditory,0.450980392,1.4375
130,senate_NN,Visual,0.47933884299999996,3.277777778
131,open_VB,Visual,0.43511450399999996,3.411764706
132,confirmation_NN,Visual,0.36036036,2.470588235
133,judge_NN,Visual,0.37461300299999994,3.307692308
134,night_NN,Visual,0.489655172,4.75
135,so_RB,Auditory,0.396825397,1.6470588240000001
136,often_RB,Interoceptive,0.36170212799999996,1.6818181819999998
137,other_JJ,Visual,0.270967742,2.5714285709999998
138,side_NN,Visual,0.522988506,4.0
139,leave_VB,Visual,0.408695652,2.6
140,appreciate_VB,Interoceptive,0.29940119800000004,3.176470588
141,something_NN,Visual,0.051383399,2.882352941
142,once_RB,Visual,0.381818182,1.095238095
143,complete_VB,Visual,0.28358209,3.631578947
144,confirm_VB,Auditory,0.36090225600000003,3.176470588
145,news_NN,Visual,0.467948718,4.5625
146,next_JJ,Visual,0.43965517200000004,3.176470588
147,sound_NN,Auditory,0.7522123890000001,5.0
148,quiet_JJ,Auditory,0.620689655,4.285714286
149,progress_NN,Visual,0.448051948,3.789473684
150,currently_RB,Visual,0.231884058,2.263157895
151,as_RB,Auditory,0.31147541,1.294117647
152,probably_RB,Interoceptive,0.23655914,1.368421053
153,term_NN,Visual,0.469387755,2.35
154,interested_JJ,Visual,0.136752137,3.111111111
155,little_JJ,Visual,0.46835443,4.277777778
156,review_NN,Visual,0.548387097,3.684210526
157,hardly_RB,Visual,0.207070707,1.657142857
158,mention_VB,Auditory,0.705882353,4.5
159,true_JJ,Auditory,0.301075269,3.0
160,address_NN,Visual,0.638095238,3.9411764710000003
161,joke_NN,Auditory,0.5838926170000001,4.6315789469999995
162,speak_VB,Auditory,0.5899280579999999,4.555555556
163,sit_VB,Visual,0.377622378,3.1944444439999997
164,mark_NN,Visual,0.709090909,3.714285714
165,fall_NN,Visual,0.37313432799999996,4.166666667
166,election_NN,Auditory,0.457746479,3.421052632
167,want_VB,Interoceptive,0.30069930100000003,3.375
168,lot_NN,Visual,0.296774194,3.470588235
169,chance_NN,Interoceptive,0.32487309600000003,1.9722222219999999
170,already_RB,Visual,0.32799999999999996,2.526315789
171,speech_NN,Auditory,0.576388889,4.15
172,process_NN,Visual,0.38372093,1.789473684
173,grievance_NN,Visual,0.37272727299999997,2.411764706
174,argument_NN,Auditory,0.47619047600000003,4.0
175,note_NN,Visual,0.48837209299999995,3.7058823530000002
176,frequently_RB,Visual,0.29787234,2.666666667
177,visual_JJ,Visual,0.896226415,4.75
178,taste_NN,Gustatory,0.428571429,4.647058824
179,take_VB,Haptic,0.401273885,3.421052632
180,wait_VB,Interoceptive,0.329787234,1.736842105
181,recent_JJ,Visual,0.29787234,2.0
182,debate_NN,Auditory,0.4921875,3.5
183,echo_VB,Auditory,0.789659453,4.643521698
184,group_NN,Visual,0.39130434799999997,3.368421053
185,complaint_NN,Auditory,0.642857143,4.1
186,laughter_NN,Auditory,0.4,4.75
187,young_JJ,Visual,0.44230769200000003,4.058823529
188,attention_NN,Visual,0.396694215,2.823529412
189,war_NN,Visual,0.30256410300000003,3.7058823530000002
190,order_NN,Visual,0.41666666700000005,2.833333333
191,business_NN,Visual,0.45569620299999997,3.85
192,same_JJ,Visual,0.15899581599999998,3.333333333
193,seldom_RB,Visual,0.3,1.941176471
194,thought_NN,Interoceptive,0.48854961799999996,3.35
195,please_VB,Auditory,0.30612244899999996,2.842105263
196,perhaps_RB,Auditory,0.28,1.333333333
197,show_VB,Visual,0.417721519,4.466666667
198,physical_JJ,Visual,0.28481012699999997,3.125
199,actually_RB,Visual,0.289855072,1.1
200,effort_NN,Visual,0.3625,3.411764706
201,faculty_NN,Visual,0.4,3.882352941
202,only_RB,Visual,0.402777778,1.7777777780000001
203,make_VB,Visual,0.165938865,3.388888889
204,require_VB,Visual,0.29,2.058823529
205,more_RB,Visual,0.240506329,3.0588235289999997
206,date_NN,Visual,0.274611399,3.777777778
207,least_JJ,Visual,0.402173913,2.277777778
208,notice_NN,Visual,0.445595855,4.227272727
209,provide_VB,Visual,0.43956044,2.05
210,hope_VB,Interoceptive,0.338345865,3.333333333
211,note_VB,Visual,0.48837209299999995,3.7058823530000002
212,human_JJ,Visual,0.25589225600000004,4.722222222
213,still_RB,Visual,0.30069930100000003,2.588235294
214,question_NN,Auditory,0.5,3.823529412
215,raise_VB,Visual,0.523809524,2.75
216,doubt_NN,Interoceptive,0.503267974,3.85
217,impair_VB,Visual,0.382352941,2.4375
218,teaching_NN,Visual,0.25257732,3.7058823530000002
219,truth_NN,Auditory,0.415254237,2.722222222
220,governor_NN,Visual,0.529411765,3.5
221,folk_NN,Visual,0.401639344,2.888888889
222,scream_NN,Auditory,0.521008403,4.2
223,phone_NN,Auditory,0.35042735,3.904761905
224,rumble_VB,Auditory,0.47333333299999997,3.55
225,city_NN,Visual,0.24705882399999998,4.529411765
226,street_NN,Visual,0.47297297299999996,4.117647058999999
227,concern_NN,Interoceptive,0.37575757600000004,3.263157895
228,everyone_NN,Visual,0.45695364200000005,4.058823529
229,tell_VB,Auditory,0.5204081629999999,2.842105263
230,prayer_NN,Auditory,0.394871795,3.5
231,rumor_NN,Auditory,0.625,4.315789474
232,farmer_NN,Visual,0.352631579,3.842105263
233,first_RB,Visual,0.41228070200000005,3.1875
234,song_NN,Auditory,0.709677419,4.8888888889999995
235,back_RB,Visual,0.404651163,2.78125
236,applicant_NN,Visual,0.531746032,3.833333333
237,interest_NN,Visual,0.153465347,2.736842105
238,subject_NN,Visual,0.165354331,2.058823529
239,wish_VB,Auditory,0.433566434,2.583333333
240,deal_VB,Visual,0.55,3.3
241,opinion_NN,Auditory,0.492647059,4.117647058999999
242,well_RB,Interoceptive,0.37078651700000004,2.0
243,like_VB,Interoceptive,0.170305677,3.142857143
244,past_JJ,Interoceptive,0.25531914899999997,2.9375
245,deal_NN,Visual,0.55,3.3
246,willing_JJ,Visual,0.26829268300000003,2.235294118
247,proposal_NN,Auditory,0.417266187,3.529411765
248,much_RB,Visual,0.26950354600000004,3.0625
249,such_JJ,Auditory,0.473684211,1.8125
250,case_NN,Visual,0.528089888,2.9375
251,issue_NN,Visual,0.43965517200000004,3.1875
252,look_VB,Visual,0.9870129870000001,4.222222222
253,forward_RB,Visual,0.515789474,2.777777778
254,view_NN,Visual,0.9,4.95
255,truly_RB,Interoceptive,0.25,2.0
256,round_NN,Visual,0.571428571,3.5555555560000003
257,room_NN,Visual,0.49685534600000003,3.95
258,testify_VB,Auditory,0.384180791,4.222222222
259,congressional_JJ,Auditory,0.45333333299999995,2.266666667
260,concern_VB,Interoceptive,0.37575757600000004,3.263157895
261,policy_NN,Visual,0.35,2.764705882
262,leader_NN,Visual,0.41714285700000003,3.476190476
263,propose_VB,Auditory,0.471544715,3.411764706
264,tire_VB,Visual,0.428571429,4.171428571
265,country_NN,Visual,0.41509434,2.882352941
266,explain_VB,Auditory,0.571428571,4.222222222
267,long_JJ,Visual,0.454545455,3.823529412
268,whole_JJ,Visual,0.327044025,3.3243243239999996
269,happy_JJ,Interoceptive,0.278350515,4.5
270,event_NN,Visual,0.42138364799999994,4.0
271,personal_JJ,Interoceptive,0.310344828,2.8
272,family_NN,Visual,0.30941704,4.2352941180000006
273,formal_JJ,Visual,0.509933775,4.052631579
274,let_VB,Visual,0.341463415,1.764705882
275,loud_JJ,Auditory,0.700598802,4.68
276,clear_JJ,Visual,0.491525424,3.75
277,peace_NN,Visual,0.342105263,2.352941176
278,adopt_VB,Visual,0.33,1.888888889
279,idea_NN,Auditory,0.340277778,2.888888889
280,state_NN,Visual,0.547368421,2.888888889
281,yesterday_NN,Visual,0.283333333,1.027777778
282,difficult_JJ,Visual,0.27906976699999997,3.2941176469999998
283,sometimes_RB,Auditory,0.270588235,1.4444444440000002
284,candidate_NN,Visual,0.345794393,3.904761905
285,thousand_NN,Visual,0.661290323,2.411764706
286,television_NN,Visual,0.44134078200000004,4.647058824
287,delighted_JJ,Interoceptive,0.339805825,3.761904762
288,run_VB,Visual,0.382716049,3.5555555560000003
289,tired_JJ,Interoceptive,0.5046439629999999,4.432432432
290,vision_NN,Visual,0.5928571429999999,4.736842105
291,loss_NN,Interoceptive,0.35897435899999997,3.111111111
292,rule_NN,Visual,0.41284403700000005,2.5
293,important_JJ,Visual,0.261111111,2.842105263
294,use_VB,Haptic,0.18390804600000002,2.777777778
295,relate_VB,Auditory,0.347826087,2.1
296,matter_NN,Visual,0.30322580600000004,3.111111111
297,information_NN,Auditory,0.358381503,4.0
298,else_RB,Visual,0.419047619,2.75
299,example_NN,Visual,0.43181818200000005,3.277777778
300,conference_NN,Auditory,0.491935484,3.875
301,get_VB,Visual,0.24427480899999998,2.470588235
302,fellow_JJ,Visual,0.41509434,3.35
303,explanation_NN,Auditory,0.598484848,4.5
304,fact_NN,Visual,0.369337979,3.166666667
305,chief_NN,Visual,0.626086957,3.789473684
306,second_NN,Visual,0.579710145,2.0
307,realize_VB,Interoceptive,0.333333333,2.5
308,original_JJ,Visual,0.318584071,2.8125
309,singer_NN,Auditory,0.450704225,4.555555556
310,screening_NN,Visual,0.6465517239999999,3.571428571
311,strong_JJ,Visual,0.247474747,2.947368421
312,hill_NN,Visual,0.518518519,4.352941176
313,happen_VB,Visual,0.536842105,2.833333333
314,home_NN,Visual,0.3375,4.0
315,very_RB,Auditory,0.235294118,1.529411765
316,eye_NN,Visual,0.614814815,4.6111111110000005
317,glass_NN,Visual,0.441926346,4.210526316
318,aid_NN,Visual,0.509259259,3.235294118
319,assistance_NN,Visual,0.36746988,3.210526316
320,rare_JJ,Visual,0.408163265,2.875
321,university_NN,Visual,0.45901639299999997,3.5625
322,minister_NN,Visual,0.43181818200000005,4.052631579
323,trouble_NN,Visual,0.37162162200000004,3.411764706
324,order_VB,Visual,0.41666666700000005,2.833333333
325,love_VB,Interoceptive,0.264,4.3888888889999995
326,suppose_VB,Auditory,0.42168674700000003,2.1176470590000003
327,intend_VB,Auditory,0.29787234,1.631578947
328,singing_NN,Auditory,0.521212121,4.777777778
329,always_RB,Visual,0.5166666670000001,1.8235294119999998
330,visitor_NN,Visual,0.39080459799999995,4.2352941180000006
331,oversight_NN,Visual,0.485714286,2.0
332,budget_NN,Visual,0.637168142,3.6
333,radio_NN,Auditory,0.548387097,4.722222222
334,personally_RB,Visual,0.21969697,2.4666666669999997
335,black_JJ,Visual,0.8620689659999999,4.470588235
336,attend_VB,Visual,0.541666667,2.789473684
337,right_NN,Visual,0.36111111100000004,2.833333333
338,administrative_JJ,Visual,0.441025641,2.351351351
339,afford_VB,Visual,0.342105263,1.8235294119999998
340,disciplinary_JJ,Visual,0.414201183,3.5
341,meeting_NN,Visual,0.457746479,3.9411764710000003
342,requirement_NN,Visual,0.35135135100000003,2.470588235
343,attorney_NN,Visual,0.348993289,3.75
344,appeal_NN,Auditory,0.249134948,2.84375
345,recommendation_NN,Auditory,0.480916031,3.15
346,submit_VB,Visual,0.32038835,1.888888889
347,testimony_NN,Auditory,0.6,3.7058823530000002
348,regard_VB,Visual,0.283185841,1.85
349,write_VB,Visual,0.351807229,3.6511627910000004
350,listen_VB,Auditory,0.7222222220000001,4.55
351,whisper_VB,Auditory,0.708737864,4.5625
352,part_NN,Visual,0.41304347799999996,3.5
353,opportunity_NN,Visual,0.345238095,1.875
354,unusual_JJ,Visual,0.127868852,3.8
355,noise_NN,Auditory,0.616883117,5.0
356,give_VB,Visual,0.444444444,3.5555555560000003
357,teacher_NN,Visual,0.479289941,4.05
358,parent_NN,Visual,0.246696035,3.823529412
359,should_MD,Visual,0.172839506,1.3125
360,club_NN,Visual,0.33613445399999997,2.5
361,senator_NN,Visual,0.47014925399999996,3.315789474
362,incident_NN,Visual,0.358381503,3.578947368
363,house_NN,Visual,0.542253521,4.875
364,announce_VB,Auditory,0.639097744,4.722222222
365,remember_VB,Interoceptive,0.24427480899999998,2.470588235
366,commonly_RB,Visual,0.330578512,2.5
367,recall_VB,Interoceptive,0.279411765,2.588235294
368,condition_NN,Visual,0.329192547,3.0
369,official_NN,Visual,0.3671875,2.888888889
370,hope_NN,Interoceptive,0.338345865,3.333333333
371,quite_RB,Auditory,0.409090909,1.8
372,enough_JJ,Visual,0.19871794899999998,2.444444444
373,political_JJ,Auditory,0.48214285700000004,3.375
374,before_RB,Visual,0.305555556,1.588235294
375,face_VB,Visual,0.5,4.95
376,then_RB,Interoceptive,0.267857143,1.0555555559999998
377,worth_JJ,Visual,0.281553398,1.8235294119999998
378,sick_JJ,Interoceptive,0.312195122,3.894736842
379,wonder_VB,Interoceptive,0.276595745,3.4444444439999997
380,entire_JJ,Visual,0.22297297300000002,2.3
381,argue_VB,Auditory,0.56097561,4.058823529
382,one_NN,Visual,0.357723577,3.0
383,sing_VB,Auditory,0.527027027,4.875
384,honor_NN,Interoceptive,0.478873239,3.238095238
385,demand_VB,Auditory,0.57,3.0
386,justice_NN,Visual,0.470588235,3.0
387,go_VB,Visual,0.24832214800000002,2.421052632
388,win_VB,Visual,0.374301676,3.35
389,lately_RB,Interoceptive,0.511627907,1.294117647
390,feel_VB,Haptic,0.32673267300000003,4.705882353
391,demand_NN,Auditory,0.57,3.0
392,right_RB,Visual,0.36111111100000004,2.833333333
393,anxious_JJ,Interoceptive,0.462025316,4.222222222
394,task_NN,Visual,0.35353535399999997,2.058823529
395,force_NN,Haptic,0.31891891899999997,3.315789474
396,current_JJ,Visual,0.240875912,2.352941176
397,campaign_NN,Auditory,0.36898395700000003,3.75
398,lady_NN,Visual,0.30958231,4.117647058999999
399,decide_VB,Interoceptive,0.36301369899999997,2.32
400,press_NN,Haptic,0.352631579,3.789473684
401,report_NN,Auditory,0.45323741,3.7058823530000002
402,speaker_NN,Auditory,0.44387755100000004,4.736842105
403,somewhere_RB,Visual,0.313953488,2.0625
404,dispute_NN,Auditory,0.488721805,3.611111111
405,tribunal_NN,Visual,0.47619047600000003,2.857142857
406,award_NN,Visual,0.409937888,3.3
407,prior_RB,Visual,0.314285714,2.714285714
408,ensure_VB,Interoceptive,0.208333333,1.529411765
409,consider_VB,Interoceptive,0.259541985,2.1
410,finally_RB,Visual,0.325301205,1.75
411,name_NN,Visual,0.484848485,3.2
412,rest_NN,Interoceptive,0.428571429,3.166666667
413,encourage_VB,Auditory,0.405594406,2.9
414,develop_VB,Visual,0.511363636,2.7058823530000002
415,staff_NN,Visual,0.465753425,3.578947368
416,fully_RB,Visual,0.28571428600000004,2.5
417,use_NN,Haptic,0.18390804600000002,2.777777778
418,someone_NN,Visual,0.302222222,3.842105263
419,describe_VB,Auditory,0.622641509,4.125
420,anything_NN,Auditory,0.072916667,3.210526316
421,simply_RB,Interoceptive,0.22033898300000002,1.8333333330000001
422,nation_NN,Visual,0.482758621,2.5
423,however_RB,Auditory,0.446153846,1.7777777780000001
424,statement_NN,Auditory,0.47899159700000005,3.210526316
425,yet_RB,Auditory,0.268656716,1.294117647
426,program_NN,Visual,0.509433962,3.5625
427,contest_VB,Visual,0.414965986,2.9090909089999997
428,only_JJ,Visual,0.402777778,1.7777777780000001
429,best_JJ,Interoceptive,0.165680473,2.2
430,history_NN,Auditory,0.467741935,3.105263158
431,bit_NN,Visual,0.36574074100000004,2.677419355
432,institution_NN,Visual,0.44025157200000004,3.666666667
433,money_NN,Visual,0.41489361700000005,4.333333333
434,common_JJ,Visual,0.465346535,2.6842105259999998
435,problem_NN,Visual,0.385542169,3.611111111
436,further_JJ,Visual,0.546218487,4.125
437,little_RB,Visual,0.46835443,4.277777778
438,nice_JJ,Visual,0.19496855300000002,2.529411765
439,point_VB,Visual,0.468531469,3.833333333
440,effect_NN,Visual,0.16346153800000002,2.8
441,warning_NN,Auditory,0.37837837799999996,3.5625
442,repeat_VB,Visual,0.34328358200000003,3.25
443,soon_RB,Interoceptive,0.363636364,1.941176471
444,particularly_RB,Visual,0.333333333,1.6875
445,promise_VB,Auditory,0.45161290299999995,3.588235294
446,real_JJ,Visual,0.039525692,4.181818182
447,horror_NN,Visual,0.344632768,3.823529412
448,judgment_NN,Auditory,0.28323699399999996,3.105263158
449,distance_NN,Visual,0.292553191,3.19047619
450,need_VB,Interoceptive,0.316091954,3.263157895
451,pain_NN,Interoceptive,0.365853659,4.272727273
452,negative_JJ,Visual,0.245283019,3.0
453,beat_NN,Auditory,0.43529411799999995,3.8
454,surprise_VB,Visual,0.21810699600000003,3.777777778
455,victim_NN,Visual,0.37313432799999996,3.0
456,detail_NN,Visual,0.26008968600000004,4.052631579
457,department_NN,Visual,0.666666667,2.888888889
458,fire_VB,Visual,0.312302839,4.545454545
459,shot_NN,Auditory,0.270588235,2.833333333
460,college_NN,Visual,0.5130434779999999,3.529411765
461,republican_NN,Auditory,0.38345864700000004,3.3125
462,community_NN,Visual,0.38172043,4.1111111110000005
463,far_RB,Visual,0.5784313729999999,3.75
464,down_RB,Visual,0.36241610700000004,3.277777778
465,morning_NN,Visual,0.373417722,3.588235294
466,call_NN,Auditory,0.6081081079999999,4.55
467,enough_RB,Visual,0.19871794899999998,2.444444444
468,custody_NN,Visual,0.32,1.789473684
469,town_NN,Visual,0.506329114,4.263157895
470,attendee_NN,Visual,0.375,3.3125
471,member_NN,Visual,0.292517007,3.117647059
472,inform_VB,Auditory,0.312883436,3.5
473,claim_NN,Visual,0.339805825,2.25
474,act_VB,Visual,0.3875,3.19047619
475,examiner_NN,Visual,0.5034965029999999,3.789473684
476,profound_JJ,Auditory,0.24683544300000002,2.473684211
477,visit_NN,Visual,0.467153285,3.473684211
478,remark_NN,Auditory,0.7215189870000001,3.3529411760000003
479,amount_NN,Visual,0.33928571399999996,3.9411764710000003
480,good_JJ,Visual,0.078838174,3.0
481,welcome_VB,Auditory,0.35714285700000004,3.25
482,stand_VB,Visual,0.46913580200000005,4.0
483,glad_JJ,Interoceptive,0.35403726700000004,3.4444444439999997
484,rate_NN,Visual,0.375,2.666666667
485,employer_NN,Visual,0.487804878,3.80952381
486,throw_VB,Visual,0.447368421,4.0
487,phrase_NN,Auditory,0.446043165,3.722222222
488,addition_NN,Visual,0.549356223,3.325
489,communication_NN,Auditory,0.40609137100000003,4.6111111110000005
490,feeling_NN,Haptic,0.362745098,4.3888888889999995
491,reflect_VB,Visual,0.5668202760000001,3.5
492,sorry_JJ,Interoceptive,0.380597015,3.2941176469999998
493,excuse_NN,Auditory,0.646341463,2.65
494,everybody_NN,Visual,0.38333333299999994,3.833333333
495,voter_NN,Visual,0.433198381,3.454545455
496,union_NN,Visual,0.316326531,2.055555556
497,ask_VB,Auditory,0.622222222,3.733333333
498,severe_JJ,Visual,0.264864865,2.842105263
499,impairment_NN,Interoceptive,0.316091954,2.666666667
500,design_VB,Visual,0.538461538,4.1111111110000005
501,cost_NN,Visual,0.477124183,4.166666667
502,daily_JJ,Interoceptive,0.226666667,1.2352941179999999
503,wear_VB,Haptic,0.346153846,3.105263158
504,prepare_VB,Visual,0.25988700600000003,3.0
505,extensive_JJ,Visual,0.335766423,2.6842105259999998
506,supreme_NN,Visual,0.23275862100000003,2.111111111
507,court_NN,Visual,0.572463768,3.95
508,amendment_NN,Visual,0.44387755100000004,2.6176470590000003
509,challenge_NN,Interoceptive,0.302857143,3.235294118
510,representative_NN,Visual,0.327272727,3.1
511,product_NN,Visual,0.260869565,4.5
512,september_NN,Visual,0.5,2.352941176
513,schedule_NN,Visual,0.543478261,3.125
514,forth_RB,Visual,0.6181818179999999,1.789473684
515,big_JJ,Visual,0.462585034,3.888888889
516,most_RB,Visual,0.30172413800000003,3.071428571
517,end_NN,Visual,0.46,2.555555556
518,recently_RB,Visual,0.378787879,1.5555555559999998
519,submission_NN,Visual,0.345323741,2.526315789
520,evidence_NN,Visual,0.414965986,3.5
521,summary_NN,Visual,0.447154472,2.947368421
522,complain_VB,Auditory,0.6124031010000001,3.95
523,deserve_VB,Visual,0.281818182,2.266666667
524,rather_RB,Auditory,0.272727273,0.833333333
525,single_JJ,Visual,0.37162162200000004,3.388888889
526,own_JJ,Visual,0.214814815,2.105263158
527,up_RB,Visual,0.508196721,4.133333333
528,everything_NN,Visual,0.037333332999999996,4.057142857
529,pleased_JJ,Interoceptive,0.118644068,4.2352941180000006
530,public_NN,Visual,0.416107383,3.875
531,oral_JJ,Visual,0.196891192,2.388888889
532,individual_NN,Visual,0.325,2.75
533,expert_NN,Auditory,0.271523179,2.285714286
534,line_NN,Visual,0.655737705,4.444444444
535,commission_NN,Visual,0.46031746,1.7222222219999999
536,number_NN,Visual,0.581196581,3.631578947
537,hard_JJ,Haptic,0.434782609,4.55
538,wonderful_JJ,Interoceptive,0.111486486,3.789473684
539,demonstrate_VB,Visual,0.402061856,4.2
540,shortly_RB,Visual,0.329896907,1.85
541,men_NN,Visual,0.366336634,4.647058824
542,need_NN,Interoceptive,0.316091954,3.263157895
543,administration_NN,Visual,0.514018692,3.4375
544,presence_NN,Visual,0.321637427,3.625
545,felt_VB,Haptic,0.503225806,4.210526316
546,away_RB,Visual,0.385365854,2.59375
547,sort_NN,Visual,0.533898305,4.0625
548,saw_VB,Visual,0.36815920399999996,4.3888888889999995
549,request_NN,Auditory,0.413793103,3.611111111
550,understand_VB,Auditory,0.235294118,2.6
551,critical_JJ,Auditory,0.39516129,2.631578947
552,several_JJ,Visual,0.42342342299999997,3.266666667
553,determination_NN,Interoceptive,0.27761194,2.8055555560000003
