,OlfN,TotalN,Tokens,OAI,OSI
throw_VB,30,24988,"['throw_VBN', 'throw_VBG', 'throw_VB', 'throw_VBD', 'throw_VBP', 'throw_VBZ']",-9.702057218956995,11.294333559671829
detail_NN,26,57650,"['detail_NN', 'detail_NNS']",-11.114593269285404,11.500784437139256
assessment_NN,15,58964,"['assessment_NN', 'assessment_NNS']",-11.940656181243995,12.294333559671829
speak_VB,37,60344,"['speak_VBP', 'speak_VB', 'speak_VBG', 'speak_VBD', 'speak_VBZ']",-10.671469344957593,10.991770789651397
account_NN,15,68393,"['account_NN', 'account_NNS']",-12.154670457267363,12.294333559671829
pin_NN,15,6699,"['pin_NNP', 'pin_NNS', 'pin_NN']",-8.802839440935111,12.294333559671829
prior_RB,10,45502,['prior_RB'],-12.151714243746355,12.879296060392985
local_JJ,49,163779,['local_JJ'],-11.706681014540365,10.58651431116514
art_NN,70,119445,"['art_NN', 'art_NNP', 'art_NNS']",-10.736703920945518,10.071941138335381
case_NN,55,270586,"['case_NN', 'case_NNS']",-12.264367957754043,10.419864441755688
shall_MD,23,105764,['shall_MD'],-12.166927164171595,11.677662199223334
half_NN,11,39617,['half_NN'],-11.814400397096371,12.74179253664305
intentional_JJ,10,3166,['intentional_JJ'],-8.306517445249819,12.879296060392985
player_NN,49,39252,"['player_NN', 'player_NNS']",-9.645768700688727,10.58651431116514
consider_VB,29,147838,"['consider_VBN', 'consider_VBG', 'consider_VB', 'consider_VBP']",-12.315676624065466,11.343243160152776
cross_VB,10,12257,"['cross_VBZ', 'cross_VBP', 'cross_VBD', 'cross_VBN', 'cross_VB']",-10.2593901956038,12.879296060392985
replace_VB,10,30828,"['replace_VB', 'replace_VBN', 'replace_VBG', 'replace_VBZ']",-11.590025580734611,12.879296060392985
humanity_NN,22,7493,['humanity_NN'],-8.41189611749671,11.74179253664305
water_NN,82,163187,"['water_NN', 'water_NNP', 'water_NNS']",-10.958614601989932,9.843672150662265
forbid_VB,10,4523,"['forbid_VBD', 'forbid_VBN', 'forbid_VBG', 'forbid_VBP', 'forbid_VBZ']",-8.821136185744049,12.879296060392985
fruit_NN,15,18440,"['fruit_NN', 'fruit_NNS']",-10.263660439708183,12.294333559671829
popular_JJ,18,34866,['popular_JJ'],-10.919608238603253,12.031299153838036
imagination_NN,14,6706,"['imagination_NN', 'imagination_NNS']",-8.90388184573618,12.393869233222745
less_RB,23,43852,['less_RBR'],-10.896793066032055,11.677662199223334
type_NN,41,135222,"['type_NN', 'type_NNS']",-11.687418360409541,10.843672150662265
position_NN,23,87604,['position_NN'],-11.895147168300786,11.677662199223334
white_JJ,31,43787,['white_JJ'],-10.464018678272952,11.247027844893474
wing_NN,17,10072,"['wing_NN', 'wing_NNS']",-9.210599726468677,12.11376131403001
flesh_NN,15,3803,['flesh_NN'],-7.986031628022073,12.294333559671829
fish_NN,11,29237,"['fish_NN', 'fish_NNS']",-11.37607604528161,12.74179253664305
egg_NN,10,13501,"['egg_NNS', 'egg_NN']",-10.398850554279703,12.879296060392985
individual_JJ,23,84428,['individual_JJ'],-11.841871962258518,11.677662199223334
evil_JJ,10,8648,['evil_JJ'],-9.756222712847288,12.879296060392985
lip_NN,61,5192,"['lip_NNS', 'lip_NN']",-6.411337330436252,10.270486817717462
suddenly_RB,10,13000,['suddenly_RB'],-10.344295907915816,12.879296060392985
human_NN,13,34993,"['human_NNP', 'human_NNS']",-11.394339015600035,12.500784437139256
convey_VB,10,6532,"['convey_VB', 'convey_VBP', 'convey_VBD', 'convey_VBG']",-9.351380980674334,12.879296060392985
healing_NN,89,5567,"['healing_NN', 'healing_NNP', 'healing_NNS']",-5.966950936899435,9.72549072431395
situation_NN,29,77350,"['situation_NNS', 'situation_NN']",-11.381132676096188,11.343243160152776
enjoy_VB,25,46204,"['enjoy_VB', 'enjoy_VBD', 'enjoy_VBP', 'enjoy_VBG', 'enjoy_VBZ', 'enjoy_VBN']",-10.851873944670617,11.557367965505623
panel_NN,55,33095,"['panel_NN', 'panel_NNS', 'panel_NNP']",-9.232965936831189,10.419864441755688
garment_NN,10,2792,"['garment_NN', 'garment_NNS', 'garment_NNP']",-8.12515513132229,12.879296060392985
meet_VB,13,110320,"['meet_VBP', 'meet_VB', 'meet_VBZ', 'meet_VBD']",-13.05089511826025,12.500784437139256
string_NN,21,27424,"['string_NN', 'string_NNS', 'string_NNP']",-10.35083397133374,11.808906732501587
start_VB,46,136987,"['start_VBN', 'start_VBD', 'start_VB', 'start_VBZ', 'start_VBG', 'start_VBP']",-11.540117507000453,10.677662199223334
step_NN,13,67172,"['step_NN', 'step_NNS']",-12.335132646209946,12.500784437139256
witness_NN,10,22729,"['witness_NN', 'witness_NNS']",-11.15031849645633,12.879296060392985
taste_VB,54,2821,"['taste_VBD', 'taste_VB', 'taste_VBP', 'taste_VBZ', 'taste_VBN']",-5.707103448422103,10.44633665311688
tree_NN,47,63990,"['tree_NNS', 'tree_NN', 'tree_NNP']",-10.410969994271452,10.64663530360271
shadow_NN,17,9968,"['shadow_NNS', 'shadow_NN', 'shadow_NNP']",-9.195625511773663,12.11376131403001
box_NN,17,32887,"['box_NN', 'box_NNS']",-10.917766947733485,12.11376131403001
company_NN,44,227519,"['company_NN', 'company_NNS']",-12.336195884896329,10.74179253664305
track_NN,14,29613,"['track_NN', 'track_NNS']",-11.046588110313388,12.393869233222745
plastic_NN,11,11002,"['plastic_NN', 'plastic_NNS']",-9.96604656900803,12.74179253664305
free_JJ,27,91395,['free_JJ'],-11.72494011846236,11.44633665311688
result_VB,13,68752,"['result_VBZ', 'result_VB', 'result_VBG', 'result_VBD', 'result_VBN']",-12.368674343632847,12.500784437139256
stay_NN,36,9797,"['stay_NNP', 'stay_NN', 'stay_NNS']",-8.08819932349661,11.031299153838036
breath_NN,23,7962,"['breath_NN', 'breath_NNS']",-8.435353200034337,11.677662199223334
tender_NN,34,3739,"['tender_NN', 'tender_NNP']",-6.78097391460783,11.11376131403001
previously_RB,10,30898,['previously_RB'],-11.593297741449856,12.879296060392985
interaction_NN,18,33471,"['interaction_NN', 'interaction_NNS']",-10.860699032611988,12.031299153838036
kiosk_NN,13,1254,"['kiosk_NN', 'kiosk_NNS']",-6.591881914660947,12.500784437139256
leg_NN,50,13974,"['leg_NNS', 'leg_NN']",-8.126601235157297,10.557367965505623
enterprise_NN,15,31894,"['enterprise_NN', 'enterprise_NNS']",-11.054106829109529,12.294333559671829
inspire_VB,13,12732,"['inspire_VBZ', 'inspire_VBD', 'inspire_VBN', 'inspire_VB']",-9.935731723494829,12.500784437139256
tornado_NN,15,1163,"['tornado_NN', 'tornado_NNS']",-6.276744785864699,12.294333559671829
apparently_RB,13,17642,['apparently_RB'],-10.40628678389808,12.500784437139256
topic_NN,108,56839,"['topic_NNS', 'topic_NN']",-9.039706050057246,9.44633665311688
emotional_JJ,21,15822,['emotional_JJ'],-9.557326933806957,11.808906732501587
side_NN,111,89218,"['side_NN', 'side_NNS']",-9.650631320777068,9.406808288930241
meal_NN,11,19928,"['meal_NN', 'meal_NNS']",-10.82307768760354,12.74179253664305
dr._NN,20,64844,['dr._NNP'],-11.6627573730834,11.879296060392985
book_NN,89,128678,"['book_NN', 'book_NNS', 'book_NNP']",-10.497672461411558,9.72549072431395
basis_NN,12,74877,['basis_NN'],-12.607272512309635,12.616261654559192
user_NN,76,148117,"['user_NN', 'user_NNS', 'user_NNP']",-10.92845019519309,9.953296641836763
interface_NN,20,34240,"['interface_NN', 'interface_NNP', 'interface_NNS']",-10.741466986401146,11.879296060392985
gesture_NN,29,4435,"['gesture_NN', 'gesture_NNS']",-7.256737394060854,11.343243160152776
recognition_NN,10,25646,['recognition_NN'],-11.324518111267372,12.879296060392985
rough_JJ,17,6234,['rough_JJ'],-8.518479598375029,12.11376131403001
least_JJ,45,109037,['least_JJS'],-11.242605152180003,10.709371058950673
cap_NN,14,7741,"['cap_NNS', 'cap_NN']",-9.11094931164233,12.393869233222745
approach_VB,13,20852,"['approach_VBN', 'approach_VB', 'approach_VBZ', 'approach_VBD', 'approach_VBG', 'approach_VBP']",-10.64745842645492,12.500784437139256
picture_NN,29,46483,"['picture_NN', 'picture_NNS', 'picture_NNP']",-10.646434567309177,11.343243160152776
incident_NN,19,21112,"['incident_NN', 'incident_NNS']",-10.117848121882682,11.953296641836763
menu_NN,11,15986,"['menu_NN', 'menu_NNS']",-10.50508975525994,12.74179253664305
unit_NN,13,72202,"['unit_NN', 'unit_NNS']",-12.439311461818846,12.500784437139256
exhibit_NN,14,13867,"['exhibit_NN', 'exhibit_NNS']",-9.952013164889486,12.393869233222745
software_NN,27,108035,"['software_NN', 'software_NNP']",-11.966251748979191,11.44633665311688
window_NN,39,59989,"['window_NNP', 'window_NNS', 'window_NN']",-10.587008143069273,10.9158219364181
space_NN,34,90320,"['space_NN', 'space_NNS']",-11.375295024410024,11.11376131403001
figure_NN,20,53526,"['figure_NNS', 'figure_NN']",-11.386024128688364,11.879296060392985
romance_NN,12,2464,['romance_NN'],-7.681824039973745,12.616261654559192
lend_VB,22,6422,"['lend_VBD', 'lend_VBP', 'lend_VB', 'lend_VBZ', 'lend_VBN', 'lend_VBG']",-8.189375331088472,11.74179253664305
painful_JJ,21,5874,['painful_JJ'],-8.127810127546091,11.808906732501587
bottom_NN,29,14776,['bottom_NN'],-8.992987155854866,11.343243160152776
open_VB,22,29744,"['open_VBZ', 'open_VBP', 'open_VBD', 'open_VBG']",-10.400879436282183,11.74179253664305
passion_NN,16,10714,"['passion_NN', 'passion_NNS']",-9.38720958071964,12.201224155280348
caress_VB,10,334,"['caress_VBZ', 'caress_VBG', 'caress_VB', 'caress_VBP', 'caress_VBD', 'caress_VBN']",-5.06177619758669,12.879296060392985
perhaps_RB,35,55953,['perhaps_RB'],-10.642644848034791,11.071941138335381
pick_VB,11,25765,"['pick_VBP', 'pick_VBZ', 'pick_VBD', 'pick_VBG', 'pick_VB']",-11.193693353403093,12.74179253664305
dark_JJ,14,22726,"['dark_JJ', 'dark_JJR']",-10.664701235444753,12.393869233222745
flame_NN,23,4515,"['flame_NN', 'flame_NNS']",-7.616948316311207,11.677662199223334
tribute_NN,12,4096,"['tribute_NN', 'tribute_NNS']",-8.415037499278844,12.616261654559192
force_VB,13,31716,"['force_VBN', 'force_VBG', 'force_VB', 'force_VBD']",-11.252483492221634,12.500784437139256
strength_NN,10,31743,"['strength_NN', 'strength_NNS']",-11.6322227669812,12.879296060392985
exist_VB,16,108332,"['exist_VBZ', 'exist_VBG', 'exist_VBD', 'exist_VBP', 'exist_VB']",-12.72509993550082,12.201224155280348
there_RB,58,99260,['there_RB'],-10.74094383905691,10.343243160152776
response_NN,19,89668,"['response_NNS', 'response_NN', 'response_NNP']",-12.204378085608834,11.953296641836763
pocket_NN,10,8850,"['pocket_NN', 'pocket_NNS', 'pocket_NNP']",-9.78953364497036,12.879296060392985
ago_RB,12,44657,['ago_RB'],-11.861636214840964,12.616261654559192
express_VB,10,33555,"['express_VBN', 'express_VB', 'express_VBZ', 'express_VBG', 'express_VBP']",-11.712312041780274,12.879296060392985
show_NN,28,51789,"['show_NN', 'show_NNS', 'show_NNP']",-10.853003159058321,11.393869233222745
fear_NN,29,24886,"['fear_NN', 'fear_NNS']",-9.745065744756255,11.343243160152776
school_NN,55,353360,"['school_NN', 'school_NNS', 'school_NNP']",-12.649419498402857,10.419864441755688
debate_NN,28,26622,"['debate_NN', 'debate_NNS']",-9.892976416483776,11.393869233222745
ordinary_JJ,19,14827,['ordinary_JJ'],-9.608011587772202,11.953296641836763
institution_NN,13,78055,"['institution_NNS', 'institution_NN']",-12.551763711858323,12.500784437139256
perception_NN,11,15709,"['perception_NN', 'perception_NNS']",-10.479872105709806,12.74179253664305
beautiful_JJ,33,21883,['beautiful_JJ'],-9.373128794867839,11.156830035921894
form_NN,41,151169,"['form_NN', 'form_NNS']",-11.848250788401197,10.843672150662265
serve_VB,19,127548,"['serve_VBP', 'serve_VBZ', 'serve_VBN', 'serve_VBD', 'serve_VB', 'serve_VBG']",-12.71275323811704,11.953296641836763
only_JJ,34,63495,['only_JJ'],-10.8668925276766,11.11376131403001
later_RB,23,79553,"['later_RB', 'later_RBR']",-11.756066760126874,11.677662199223334
alone_RB,15,34279,['alone_RB'],-11.158146807157852,12.294333559671829
mean_NN,14,45059,"['mean_NNS', 'mean_NN']",-11.65217275350971,12.393869233222745
building_NN,16,93648,"['building_NN', 'building_NNP', 'building_NNS']",-12.514960563330183,12.201224155280348
bear_VB,12,39587,"['bear_VBZ', 'bear_VB', 'bear_VBD', 'bear_VBP', 'bear_VBN', 'bear_VBG']",-11.687776619368442,12.616261654559192
gold_NN,21,14230,"['gold_NN', 'gold_NNP']",-9.404330618635084,11.808906732501587
none_NN,17,22585,['none_NN'],-10.375614452074538,12.11376131403001
enhance_VB,10,35511,"['enhance_VB', 'enhance_VBZ', 'enhance_VBN', 'enhance_VBG']",-11.794050272301382,12.879296060392985
digital_JJ,17,37389,['digital_JJ'],-11.10286342392863,12.11376131403001
bare_JJ,15,4046,"['bare_JJ', 'bare_JJS']",-8.075390008949764,12.294333559671829
card_NN,20,53474,"['card_NNS', 'card_NN', 'card_NNP']",-11.384621882930752,11.879296060392985
photograph_NN,10,21589,"['photograph_NNS', 'photograph_NN']",-11.076080704101564,12.879296060392985
create_VB,45,189269,"['create_VB', 'create_VBG', 'create_VBN', 'create_VBZ', 'create_VBD', 'create_VBP']",-12.038225512293717,10.709371058950673
election_NN,11,43730,"['election_NNS', 'election_NN', 'election_NNP']",-11.956904109331273,12.74179253664305
brother_NN,11,14206,"['brother_NNP', 'brother_NN']",-10.33478115134577,12.74179253664305
similar_JJ,24,74709,['similar_JJ'],-11.604031930052267,11.616261654559192
medium_NN,25,88931,"['medium_NNS', 'medium_NN', 'medium_NNP']",-11.79654259814795,11.557367965505623
natural_JJ,15,64475,['natural_JJ'],-12.06956165195542,12.294333559671829
green_JJ,14,20170,['green_JJ'],-10.49256854144272,12.393869233222745
offer_VB,61,189676,"['offer_VB', 'offer_VBP', 'offer_VBZ', 'offer_VBG', 'offer_VBD', 'offer_VBN']",-11.602440280718483,10.270486817717462
powerful_JJ,12,29710,['powerful_JJ'],-11.27369848400162,12.616261654559192
study_NN,35,245021,"['study_NN', 'study_NNS', 'study_NNP', 'study_NNPS']",-12.773262860995231,11.071941138335381
compassion_NN,11,4728,"['compassion_NN', 'compassion_NNP']",-8.747582701540235,12.74179253664305
struggle_NN,10,16779,"['struggle_NN', 'struggle_NNS']",-10.712441020819375,12.879296060392985
either_RB,15,26795,['either_RB'],-10.802785599990138,12.294333559671829
support_VB,17,129122,"['support_VBN', 'support_VB', 'support_VBZ', 'support_VBG']",-12.890912463319198,12.11376131403001
mouse_NN,29,14567,"['mouse_NN', 'mouse_NNS']",-8.972435176665366,11.343243160152776
favorite_JJ,15,13827,['favorite_JJ'],-9.848309957449287,12.294333559671829
spot_NN,40,19022,"['spot_NNS', 'spot_NN', 'spot_NNP']",-8.89345322583372,10.879296060392985
accidentally_RB,22,2563,['accidentally_RB'],-6.864186144654281,11.74179253664305
before_RB,15,20666,['before_RB'],-10.428080959418944,12.294333559671829
slightly_RB,26,18185,['slightly_RB'],-9.450021587201887,11.500784437139256
film_NN,81,73859,"['film_NN', 'film_NNS', 'film_NNP']",-9.832636106243182,9.861374152395722
stroke_VB,11,360,"['stroke_VBG', 'stroke_VBD', 'stroke_VBN']",-5.0324214776923775,12.74179253664305
massage_NN,28,2117,"['massage_NN', 'massage_NNP']",-6.240450631949985,11.393869233222745
camera_NN,19,33889,"['camera_NN', 'camera_NNS']",-10.800601932366359,11.953296641836763
toe_NN,36,3093,"['toe_NNS', 'toe_NN']",-6.424866116646952,11.031299153838036
former_JJ,19,46277,['former_JJ'],-11.250080207962501,11.953296641836763
fall_VB,51,37855,"['fall_VB', 'fall_VBG', 'fall_VBN', 'fall_VBZ']",-9.535770905788826,10.528798813308853
action_NN,26,138579,"['action_NNS', 'action_NNP', 'action_NN']",-12.379909407051603,11.500784437139256
summer_NN,16,52274,"['summer_NN', 'summer_NNP']",-11.67380593791686,12.201224155280348
sale_NN,12,80350,"['sale_NNS', 'sale_NN']",-12.709047902728662,12.616261654559192
police_NN,10,46472,"['police_NNS', 'police_NN']",-12.182146019633214,12.879296060392985
york_NN,13,58652,['york_NNP'],-12.139452965585178,12.500784437139256
glass_NN,42,29245,"['glass_NN', 'glass_NNP', 'glass_NNS']",-9.44358494584926,10.808906732501587
slight_JJ,29,8027,"['slight_JJS', 'slight_JJ']",-8.112664187139092,11.343243160152776
hard_JJ,35,59317,['hard_JJ'],-10.72687499690126,11.071941138335381
sensual_JJ,11,1432,['sensual_JJ'],-7.024384158626959,12.74179253664305
design_NN,38,106824,"['design_NN', 'design_NNS', 'design_NNP']",-11.45694877272984,10.953296641836763
wire_NN,32,11005,"['wire_NN', 'wire_NNS', 'wire_NNP']",-8.42587152477892,11.201224155280348
bed_NN,22,23165,"['bed_NN', 'bed_NNS']",-10.040227443283337,11.74179253664305
feel_NN,17,4656,"['feel_NN', 'feel_NNP']",-8.097412501657944,12.11376131403001
shutter_NN,16,3151,"['shutter_NN', 'shutter_NNP', 'shutter_NNS']",-7.621594039017539,12.201224155280348
happen_VB,33,73708,"['happen_VBZ', 'happen_VBG', 'happen_VBN', 'happen_VBD', 'happen_VB']",-11.125139472916562,11.156830035921894
college_NN,17,123615,"['college_NNP', 'college_NN', 'college_NNS']",-12.828031450155192,12.11376131403001
top_JJ,15,43274,['top_JJ'],-11.494322265307309,12.294333559671829
upper_JJ,10,18595,['upper_JJ'],-10.860699032611988,12.879296060392985
low_JJ,32,125808,"['low_JJR', 'low_JJ', 'low_JJS']",-11.940864139049573,11.201224155280348
necessary_JJ,16,92529,['necessary_JJ'],-12.497617978682642,12.201224155280348
production_NN,18,71932,"['production_NN', 'production_NNP', 'production_NNS']",-11.964421095516109,12.031299153838036
set_NN,13,67963,"['set_NNP', 'set_NN', 'set_NNS']",-12.35202219829772,12.500784437139256
theory_NN,14,51863,['theory_NN'],-11.855063118367624,12.393869233222745
chapter_NN,23,37425,"['chapter_NN', 'chapter_NNS']",-10.66815273977613,11.677662199223334
nobody_NN,26,8641,['nobody_NN'],-8.376542847840067,11.500784437139256
bit_NN,32,47515,"['bit_NN', 'bit_NNS']",-10.536095408980891,11.201224155280348
release_NN,16,29974,['release_NN'],-10.871424002443113,12.201224155280348
quick_JJ,27,16666,"['quick_JJ', 'quick_JJS']",-9.269732762596364,11.44633665311688
specifically_RB,12,33651,['specifically_RB'],-11.453399256579326,12.616261654559192
focus_NN,12,45730,"['focus_NN', 'focus_NNP']",-11.89589079797317,12.616261654559192
place_VB,21,68987,"['place_VBN', 'place_VBG', 'place_VBP', 'place_VB', 'place_VBD', 'place_VBZ']",-11.681719480943638,11.808906732501587
trigger_NN,10,2633,"['trigger_NN', 'trigger_NNP']",-8.0405637111587,12.879296060392985
sharp_JJ,11,9365,"['sharp_JJR', 'sharp_JJ']",-9.73363166049311,12.74179253664305
road_NN,16,35029,"['road_NN', 'road_NNP']",-11.096262182544304,12.201224155280348
hearing_NN,109,43286,"['hearing_NN', 'hearing_NNP', 'hearing_NNS']",-8.633428544008623,9.433039830503422
vibration_NN,11,3369,"['vibration_NN', 'vibration_NNS']",-8.25867309448446,12.74179253664305
sensitivity_NN,16,7654,['sensitivity_NN'],-8.901998185668496,12.201224155280348
india_NN,13,30143,['india_NNP'],-11.179095670571629,12.500784437139256
sit_VB,113,43932,"['sit_VBP', 'sit_VBG', 'sit_VBD', 'sit_VB', 'sit_VBZ']",-8.602805596610514,9.38104519286516
rule_NN,12,88207,"['rule_NNS', 'rule_NN']",-12.843643029674114,12.616261654559192
introduce_VB,19,47692,"['introduce_VBN', 'introduce_VBD', 'introduce_VBG', 'introduce_VBZ', 'introduce_VB']",-11.29353215061168,11.953296641836763
tactile_JJ,17,779,['tactile_JJ'],-5.51801667681133,12.11376131403001
mr._NN,34,74530,['mr._NNP'],-11.098070797958473,11.11376131403001
tour_NN,14,23194,"['tour_NN', 'tour_NNS', 'tour_NNP']",-10.694109103802852,12.393869233222745
apply_VB,27,125060,"['apply_VBD', 'apply_VB', 'apply_VBG', 'apply_VBP', 'apply_VBZ', 'apply_VBN']",-12.177373394635028,11.44633665311688
probably_RB,19,58340,['probably_RB'],-11.584270252341955,11.953296641836763
classmate_NN,31,3272,"['classmate_NNS', 'classmate_NN']",-6.7217607225548734,11.247027844893474
compare_VB,11,52517,"['compare_VB', 'compare_VBN', 'compare_VBG']",-12.22106526646626,12.74179253664305
project_NN,54,228186,"['project_NN', 'project_NNS', 'project_NNP']",-12.044963252286616,10.44633665311688
branch_NN,14,25591,"['branch_NNS', 'branch_NN', 'branch_NNP']",-10.8359939810651,12.393869233222745
brain_NN,19,28887,"['brain_NN', 'brain_NNS']",-10.570205249660276,11.953296641836763
telephone_NN,27,25716,['telephone_NN'],-9.895491133234236,11.44633665311688
subtle_JJ,24,6104,['subtle_JJ'],-7.9905767461133745,11.616261654559192
print_NN,10,22656,"['print_NN', 'print_NNS']",-11.145677455195635,12.879296060392985
digit_NN,10,3344,"['digit_NNS', 'digit_NN']",-8.38543103719352,12.879296060392985
selection_NN,12,51851,"['selection_NN', 'selection_NNS']",-12.07712169199657,12.616261654559192
neighbor_NN,15,14752,"['neighbor_NN', 'neighbor_NNS']",-9.941732344820819,12.294333559671829
immediately_RB,17,37403,['immediately_RB'],-11.103403527972066,12.11376131403001
focus_VB,11,67998,"['focus_VBG', 'focus_VBD', 'focus_VB', 'focus_VBZ']",-12.593773074444028,12.74179253664305
kid_NN,27,35584,"['kid_NNS', 'kid_NN']",-10.364053570560039,11.44633665311688
available_JJ,21,193129,['available_JJ'],-13.166887865427956,11.808906732501587
online_NN,11,34557,"['online_NN', 'online_NNP']",-11.617258739033197,12.74179253664305
wet_JJ,13,8807,['wet_JJ'],-9.40399523240966,12.500784437139256
currently_RB,11,66564,['currently_RB'],-12.563022892209212,12.74179253664305
scent_NN,13,1511,"['scent_NN', 'scent_NNS']",-6.8608482270237365,12.500784437139256
leaf_NN,19,17744,"['leaf_NNS', 'leaf_NN', 'leaf_NNP']",-9.867116136718124,11.953296641836763
price_NN,12,75979,"['price_NN', 'price_NNS']",-12.628350602879992,12.616261654559192
chance_NN,25,39029,"['chance_NN', 'chance_NNS']",-10.608402688331166,11.557367965505623
slow_JJ,11,17922,"['slow_JJR', 'slow_JJ']",-10.67001240439465,12.74179253664305
remove_VB,15,50417,"['remove_VB', 'remove_VBG', 'remove_VBN']",-11.714732058942447,12.294333559671829
skill_NN,16,91446,"['skill_NNS', 'skill_NN']",-12.480632445025098,12.201224155280348
access_NN,16,137535,"['access_NN', 'access_NNP']",-13.069439277808442,12.201224155280348
room_NN,41,95612,"['room_NN', 'room_NNS']",-11.187352073200497,10.843672150662265
happy_JJ,18,25051,"['happy_JJ', 'happy_JJS', 'happy_JJR']",-10.4426555729945,12.031299153838036
machine_NN,37,53458,"['machine_NN', 'machine_NNP', 'machine_NNS']",-10.496664877613425,10.991770789651397
play_VB,38,94302,"['play_VBD', 'play_VB', 'play_VBP', 'play_VBG', 'play_VBN', 'play_VBZ']",-11.277073234667787,10.953296641836763
option_NN,15,74771,"['option_NNS', 'option_NN']",-12.283300611959987,12.294333559671829
text_NN,16,55611,"['text_NN', 'text_NNS', 'text_NNP']",-11.763082659545315,12.201224155280348
garden_NN,11,22372,"['garden_NN', 'garden_NNP', 'garden_NNS']",-10.989974996348284,12.74179253664305
care_NN,29,151098,"['care_NN', 'care_NNP']",-12.347144043788303,11.343243160152776
wash_VB,34,9155,"['wash_VB', 'wash_VBP', 'wash_VBG', 'wash_VBN', 'wash_VBD']",-8.07288132943436,11.11376131403001
contaminate_VB,36,5708,"['contaminate_VBN', 'contaminate_VB']",-7.308844618033451,11.031299153838036
instance_NN,11,40842,"['instance_NN', 'instance_NNS']",-11.858334276477352,12.74179253664305
refuse_VB,21,26268,"['refuse_VBZ', 'refuse_VBD', 'refuse_VB', 'refuse_VBN', 'refuse_VBP', 'refuse_VBG']",-10.288701317123342,11.808906732501587
close_RB,36,15951,['close_RB'],-8.791434250361684,11.031299153838036
ability_NN,32,82991,"['ability_NN', 'ability_NNS']",-11.340667270715223,11.201224155280348
paint_NN,24,7284,"['paint_NN', 'paint_NNS']",-8.245552706255681,11.616261654559192
spread_VB,20,19656,"['spread_VBG', 'spread_VBN', 'spread_VBD', 'spread_VBP', 'spread_VB']",-9.940754047474803,11.879296060392985
magic_JJ,22,3136,['magic_JJ'],-7.155278225477911,11.74179253664305
switch_NN,12,10463,"['switch_NN', 'switch_NNP', 'switch_NNS']",-9.768046445956074,12.616261654559192
push_VB,36,21761,"['push_VB', 'push_VBN', 'push_VBD', 'push_VBG', 'push_VBP']",-9.239532233495561,11.031299153838036
tall_JJ,10,8190,['tall_JJ'],-9.677719641641009,12.879296060392985
eventually_RB,19,27052,['eventually_RB'],-10.475520124979333,11.953296641836763
suggest_VB,19,87779,"['suggest_VBN', 'suggest_VBP', 'suggest_VB', 'suggest_VBD', 'suggest_VBZ', 'suggest_VBG']",-12.173660700859598,11.953296641836763
furniture_NN,11,7091,['furniture_NN'],-9.332341762221445,12.74179253664305
equipment_NN,11,59881,['equipment_NN'],-12.41037907521086,12.74179253664305
week_NN,28,130318,"['week_NNS', 'week_NN']",-12.184321920377506,11.393869233222745
stuff_NN,16,16556,['stuff_NN'],-10.015066533230291,12.201224155280348
campus_NN,18,64136,"['campus_NN', 'campus_NNP', 'campus_NNS']",-11.798921757453982,12.031299153838036
obvious_JJ,10,19276,['obvious_JJ'],-10.912589990852627,12.879296060392985
sensor_NN,23,10624,"['sensor_NN', 'sensor_NNS', 'sensor_NNP']",-8.851477475289911,11.677662199223334
model_NN,17,126190,"['model_NN', 'model_NNS', 'model_NNP']",-12.85777522082841,12.11376131403001
forward_RB,37,39341,['forward_RB'],-10.054292643542661,10.991770789651397
photo_NN,29,25927,"['photo_NN', 'photo_NNS', 'photo_NNP']",-9.804186666759893,11.343243160152776
industry_NN,22,122672,"['industry_NN', 'industry_NNP', 'industry_NNS']",-12.445014845868423,11.74179253664305
device_NN,34,59713,"['device_NN', 'device_NNS', 'device_NNP']",-10.778294590288729,11.11376131403001
major_JJ,34,131407,['major_JJ'],-11.916219762699836,11.11376131403001
send_VB,31,72560,"['send_VBD', 'send_VBP', 'send_VB', 'send_VBZ', 'send_VBG']",-11.19269052502901,11.247027844893474
lightly_RB,69,2761,['lightly_RB'],-5.3224507158099,10.092699698502178
civil_JJ,11,31167,['civil_JJ'],-11.468300055002244,12.74179253664305
committee_NN,14,115412,"['committee_NNP', 'committee_NN', 'committee_NNS']",-13.009078788844677,12.393869233222745
meat_NN,21,12571,['meat_NN'],-9.225494374839172,11.808906732501587
sure_JJ,60,67590,"['sure_JJ', 'sure_JJS']",-10.137631598235428,10.294333559671829
sound_VB,30,16462,"['sound_VB', 'sound_VBZ', 'sound_VBD']",-9.099961406140256,11.294333559671829
stop_VB,25,53623,"['stop_VBZ', 'stop_VBG', 'stop_VBD', 'stop_VB', 'stop_VBN', 'stop_VBP']",-11.066708124575442,11.557367965505623
thoughtful_JJ,18,3418,['thoughtful_JJ'],-7.569011680233827,12.031299153838036
discover_VB,14,35973,"['discover_VB', 'discover_VBN', 'discover_VBD', 'discover_VBP', 'discover_VBG']",-11.327271936805156,12.393869233222745
lovely_JJ,17,4340,"['lovely_JJ', 'lovely_JJS']",-7.996016486081502,12.11376131403001
cool_JJ,42,12873,"['cool_JJ', 'cool_JJR']",-8.259743263690781,10.808906732501587
original_JJ,16,53670,['original_JJ'],-11.711828267660426,12.201224155280348
